Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1731101466.479005,20839,13,1
4,Delivery,1731101466.479860,6488,4,1
5,StockLevel,1731101466.480465,3732,14,1
1,NewOrder,1731101466.480535,25054,29,1
2,Payment,1731101466.481120,52223,30,1
1,NewOrder,1731101466.481207,20454,1,1
1,NewOrder,1731101466.481512,36180,2,1
2,Payment,1731101466.483899,49689,23,1
1,NewOrder,1731101466.484219,25632,14,1
1,NewOrder,1731101466.486074,32985,31,1
1,NewOrder,1731101466.486361,25338,4,1
1,NewOrder,1731101466.488336,13005,6,1
1,NewOrder,1731101466.488727,22489,5,1
2,Payment,1731101466.488855,50213,0,1
2,Payment,1731101466.489182,42678,20,1
1,NewOrder,1731101466.489426,15847,7,1
2,Payment,1731101466.489518,49116,24,1
2,Payment,1731101466.489560,48439,9,1
2,Payment,1731101466.490134,48420,16,1
2,Payment,1731101466.490445,48986,26,1
1,NewOrder,1731101466.490902,12638,12,1
2,Payment,1731101466.491647,48718,15,1
1,NewOrder,1731101466.496327,14631,25,1
2,Payment,1731101466.499867,40274,13,1
5,StockLevel,1731101466.501360,5815,6,1
2,Payment,1731101466.501382,50108,27,1
5,StockLevel,1731101466.501679,5811,1,1
2,Payment,1731101466.502457,48092,3,1
1,NewOrder,1731101466.503557,10397,12,1
4,Delivery,1731101466.503868,32327,28,1
4,Delivery,1731101466.504069,31708,18,1
5,StockLevel,1731101466.504499,9245,22,1
2,Payment,1731101466.505304,46986,7,1
3,OrderStatus,1731101466.505389,2363,17,1
1,NewOrder,1731101466.505610,25955,29,1
2,Payment,1731101466.507196,45473,6,1
1,NewOrder,1731101466.507506,17729,1,1
1,NewOrder,1731101466.507776,7640,17,1
4,Delivery,1731101466.509127,57074,21,1
4,Delivery,1731101466.509872,61058,14,1
1,NewOrder,1731101466.511151,15937,25,1
2,Payment,1731101466.511238,39800,5,1
2,Payment,1731101466.511722,38663,4,1
1,NewOrder,1731101466.512188,4451,8,1
2,Payment,1731101466.512568,20488,10,1
2,Payment,1731101466.513763,38761,22,1
2,Payment,1731101466.513967,36966,12,1
4,Delivery,1731101466.514519,56435,11,1
2,Payment,1731101466.515436,34340,17,1
2,Payment,1731101466.516703,34907,8,1
2,Payment,1731101466.517711,35168,2,1
1,NewOrder,1731101466.519089,7153,31,1
2,Payment,1731101466.522842,30755,19,1
2,Payment,1731101466.525254,32345,1,1
1,NewOrder,1731101466.526259,12904,31,1
2,Payment,1731101466.527107,28356,25,1
1,NewOrder,1731101466.531586,23157,29,1
2,Payment,1731101466.531871,6111,20,1
1,NewOrder,1731101466.533082,22864,10,1
1,NewOrder,1731101466.533359,14593,30,1
4,Delivery,1731101466.533603,37225,23,1
1,NewOrder,1731101466.535799,18648,18,1
2,Payment,1731101466.536216,21017,28,1
1,NewOrder,1731101466.538006,11704,20,1
1,NewOrder,1731101466.538022,11804,9,1
1,NewOrder,1731101466.538575,21193,16,1
2,Payment,1731101466.538654,22174,24,1
2,Payment,1731101466.539086,21895,0,1
2,Payment,1731101466.539333,25490,31,1
5,StockLevel,1731101466.539449,3627,26,1
1,NewOrder,1731101466.540161,9437,13,1
2,Payment,1731101466.540507,23822,15,1
1,NewOrder,1731101466.543121,6417,26,1
1,NewOrder,1731101466.547974,27945,30,1
1,NewOrder,1731101466.549557,30786,26,1
2,Payment,1731101466.549605,4801,13,1
3,OrderStatus,1731101466.549718,6907,20,1
2,Payment,1731101466.549783,14479,17,1
1,NewOrder,1731101466.549832,13890,9,1
2,Payment,1731101466.550408,8322,4,1
2,Payment,1731101466.550562,13609,3,1
2,Payment,1731101466.550951,14596,12,1
2,Payment,1731101466.551055,13346,5,1
2,Payment,1731101466.551508,15179,27,1
2,Payment,1731101466.551620,14031,8,1
2,Payment,1731101466.552309,13210,7,1
2,Payment,1731101466.552537,37728,22,1
2,Payment,1731101466.552692,37892,6,1
2,Payment,1731101466.552892,36200,2,1
1,NewOrder,1731101466.553616,9537,19,1
2,Payment,1731101466.554425,9215,13,1
2,Payment,1731101466.554468,36812,18,1
2,Payment,1731101466.554761,35494,29,1
1,NewOrder,1731101466.555488,38997,25,1
1,NewOrder,1731101466.555961,9490,10,1
2,Payment,1731101466.556641,34746,20,1
1,NewOrder,1731101466.557249,48012,28,1
2,Payment,1731101466.557615,36043,1,1
4,Delivery,1731101466.558746,11473,4,1
5,StockLevel,1731101466.559791,3792,16,1
2,Payment,1731101466.561003,32702,0,1
1,NewOrder,1731101466.561049,21655,24,1
2,Payment,1731101466.563346,30965,19,1
2,Payment,1731101466.563596,30763,16,1
5,StockLevel,1731101466.563645,11632,13,1
2,Payment,1731101466.563741,30658,9,1
2,Payment,1731101466.564189,33423,3,1
1,NewOrder,1731101466.564285,15080,17,1
4,Delivery,1731101466.564334,26536,15,1
1,NewOrder,1731101466.564407,9821,5,1
1,NewOrder,1731101466.564845,10111,31,1
1,NewOrder,1731101466.565467,23394,10,1
2,Payment,1731101466.565524,31906,7,1
1,NewOrder,1731101466.565563,6161,12,1
5,StockLevel,1731101466.565658,9594,8,1
1,NewOrder,1731101466.566216,23725,21,1
1,NewOrder,1731101466.566700,12130,27,1
1,NewOrder,1731101466.570230,16485,4,1
2,Payment,1731101466.570847,30954,23,1
1,NewOrder,1731101466.570936,8765,14,1
1,NewOrder,1731101466.570965,14978,11,1
1,NewOrder,1731101466.571738,10272,12,1
1,NewOrder,1731101466.574242,6126,5,1
2,Payment,1731101466.574969,40529,31,1
1,NewOrder,1731101466.575264,10862,8,1
1,NewOrder,1731101466.575286,12325,13,1
3,OrderStatus,1731101466.575933,5950,30,1
2,Payment,1731101466.578845,19869,27,1
1,NewOrder,1731101466.579373,7351,17,1
1,NewOrder,1731101466.579710,13116,14,1
2,Payment,1731101466.580356,37143,26,1
1,NewOrder,1731101466.580380,12609,5,1
2,Payment,1731101466.581894,33112,30,1
2,Payment,1731101466.582016,17171,12,1
1,NewOrder,1731101466.582717,23421,24,1
1,NewOrder,1731101466.585955,9585,11,1
1,NewOrder,1731101466.586140,11437,8,1
1,NewOrder,1731101466.586726,8398,4,1
2,Payment,1731101466.586736,14481,17,1
1,NewOrder,1731101466.587623,6592,13,1
1,NewOrder,1731101466.588873,11616,10,1
2,Payment,1731101466.589106,4155,2,1
1,NewOrder,1731101466.589952,16039,21,1
2,Payment,1731101466.590268,24999,29,1
2,Payment,1731101466.590276,20080,22,1
2,Payment,1731101466.590594,20659,6,1
1,NewOrder,1731101466.590881,15066,15,1
2,Payment,1731101466.591290,24572,18,1
4,Delivery,1731101466.591403,34159,20,1
4,Delivery,1731101466.592839,21368,14,1
1,NewOrder,1731101466.592998,9894,5,1
2,Payment,1731101466.593270,3884,2,1
2,Payment,1731101466.593668,24472,1,1
2,Payment,1731101466.593719,24309,0,1
2,Payment,1731101466.594228,38644,13,1
1,NewOrder,1731101466.594318,13187,19,1
1,NewOrder,1731101466.594362,13714,16,1
1,NewOrder,1731101466.594402,9430,9,1
2,Payment,1731101466.594490,36765,25,1
2,Payment,1731101466.595136,37006,4,1
2,Payment,1731101466.595553,36090,11,1
1,NewOrder,1731101466.597168,8801,2,1
1,NewOrder,1731101466.597444,6107,7,1
1,NewOrder,1731101466.597589,17166,8,1
1,NewOrder,1731101466.597620,13347,3,1
2,Payment,1731101466.598729,34888,27,1
1,NewOrder,1731101466.599248,7568,12,1
1,NewOrder,1731101466.600502,12558,10,1
1,NewOrder,1731101466.601227,29015,17,1
2,Payment,1731101466.601809,41533,23,1
1,NewOrder,1731101466.602905,6465,5,1
2,Payment,1731101466.603563,39202,7,1
2,Payment,1731101466.603844,39190,9,1
2,Payment,1731101466.605271,39585,28,1
1,NewOrder,1731101466.605956,22987,15,1
2,Payment,1731101466.605983,37144,2,1
1,NewOrder,1731101466.605996,18005,21,1
2,Payment,1731101466.606142,37092,24,1
4,Delivery,1731101466.606829,17880,12,1
2,Payment,1731101466.607517,36461,19,1
2,Payment,1731101466.608088,35408,16,1
2,Payment,1731101466.609383,34370,5,1
1,NewOrder,1731101466.610369,20759,22,1
1,NewOrder,1731101466.610977,10088,3,1
2,Payment,1731101466.611267,32369,6,1
2,Payment,1731101466.613362,30469,10,1
1,NewOrder,1731101466.614220,16832,14,1
1,NewOrder,1731101466.614767,15421,8,1
2,Payment,1731101466.615016,29896,30,1
1,NewOrder,1731101466.615281,11500,29,1
2,Payment,1731101466.615508,33168,31,1
2,Payment,1731101466.615874,32326,18,1
2,Payment,1731101466.617515,31372,26,1
4,Delivery,1731101466.618040,11,0,1
1,NewOrder,1731101466.618054,11250,0,1
5,StockLevel,1731101466.618145,4244,1,1
2,Payment,1731101466.621119,28644,3,1
1,NewOrder,1731101466.622562,34798,1,1
1,NewOrder,1731101466.624012,18871,21,1
1,NewOrder,1731101466.624719,5432,12,1
1,NewOrder,1731101466.625573,16120,20,1
2,Payment,1731101466.626791,22556,29,1
1,NewOrder,1731101466.628954,12004,15,1
1,NewOrder,1731101466.629312,30089,0,1
1,NewOrder,1731101466.630161,18866,12,1
1,NewOrder,1731101466.630192,28370,8,1
2,Payment,1731101466.630245,20490,17,1
2,Payment,1731101466.631061,18751,14,1
1,NewOrder,1731101466.631144,5811,22,1
1,NewOrder,1731101466.631263,8338,25,1
2,Payment,1731101466.631653,10607,11,1
1,NewOrder,1731101466.632153,6532,4,1
2,Payment,1731101466.632881,20869,13,1
2,Payment,1731101466.633627,20097,27,1
1,NewOrder,1731101466.636972,10675,22,1
4,Delivery,1731101466.638697,2905,4,1
4,Delivery,1731101466.639614,48615,25,1
3,OrderStatus,1731101466.640967,3667,15,1
2,Payment,1731101466.641610,14251,4,1
2,Payment,1731101466.641698,13000,20,1
1,NewOrder,1731101466.642268,12584,11,1
2,Payment,1731101466.642800,17218,7,1
5,StockLevel,1731101466.642892,21363,21,1
2,Payment,1731101466.643041,17035,9,1
2,Payment,1731101466.643134,17662,2,1
1,NewOrder,1731101466.643241,6206,24,1
2,Payment,1731101466.643347,17000,23,1
2,Payment,1731101466.643504,17117,16,1
1,NewOrder,1731101466.643666,12150,6,1
3,OrderStatus,1731101466.643757,8490,5,1
4,Delivery,1731101466.643839,40378,10,1
2,Payment,1731101466.643983,16428,19,1
1,NewOrder,1731101466.644646,34220,15,1
1,NewOrder,1731101466.644865,16442,28,1
2,Payment,1731101466.644916,15800,30,1
2,Payment,1731101466.647656,13365,22,1
2,Payment,1731101466.648208,4687,18,1
2,Payment,1731101466.648768,18552,31,1
1,NewOrder,1731101466.648897,14460,26,1
1,NewOrder,1731101466.649034,12732,12,1
3,OrderStatus,1731101466.649353,1848,29,1
1,NewOrder,1731101466.649452,30084,24,1
1,NewOrder,1731101466.649770,16191,3,1
2,Payment,1731101466.649815,17330,14,1
1,NewOrder,1731101466.650742,34231,17,1
2,Payment,1731101466.651209,16605,29,1
1,NewOrder,1731101466.652256,11133,5,1
2,Payment,1731101466.652903,6890,18,1
2,Payment,1731101466.653732,35617,27,1
5,StockLevel,1731101466.653759,2008,13,1
1,NewOrder,1731101466.654709,11731,20,1
1,NewOrder,1731101466.654860,11439,11,1
2,Payment,1731101466.655774,34649,13,1
1,NewOrder,1731101466.655820,10530,6,1
2,Payment,1731101466.655865,34500,4,1
1,NewOrder,1731101466.657368,9340,1,1
1,NewOrder,1731101466.658569,36083,8,1
2,Payment,1731101466.659416,31358,0,1
2,Payment,1731101466.659801,6776,18,1
1,NewOrder,1731101466.660028,24394,7,1
2,Payment,1731101466.660083,37603,9,1
2,Payment,1731101466.660354,34562,23,1
2,Payment,1731101466.660415,33982,19,1
2,Payment,1731101466.660626,37072,16,1
1,NewOrder,1731101466.660724,25097,30,1
1,NewOrder,1731101466.660800,14364,2,1
1,NewOrder,1731101466.661026,25543,22,1
2,Payment,1731101466.661311,34468,28,1
5,StockLevel,1731101466.661773,3169,12,1
2,Payment,1731101466.663366,32345,26,1
1,NewOrder,1731101466.663399,15518,5,1
2,Payment,1731101466.664262,31885,21,1
1,NewOrder,1731101466.664951,18452,12,1
1,NewOrder,1731101466.665970,16270,3,1
1,NewOrder,1731101466.666310,22677,11,1
1,NewOrder,1731101466.666354,6865,6,1
2,Payment,1731101466.666443,34877,20,1
2,Payment,1731101466.666581,27488,18,1
2,Payment,1731101466.666713,34251,1,1
2,Payment,1731101466.667155,33868,14,1
1,NewOrder,1731101466.667328,7127,31,1
3,OrderStatus,1731101466.667822,1849,29,1
1,NewOrder,1731101466.669681,15838,29,1
1,NewOrder,1731101466.673229,14850,6,1
1,NewOrder,1731101466.674464,22693,31,1
3,OrderStatus,1731101466.675174,2255,2,1
2,Payment,1731101466.677437,26777,2,1
2,Payment,1731101466.678879,32466,15,1
2,Payment,1731101466.678926,26270,5,1
2,Payment,1731101466.679543,25960,24,1
3,OrderStatus,1731101466.682249,2292,3,1
1,NewOrder,1731101466.683417,37734,12,1
2,Payment,1731101466.684227,22881,10,1
1,NewOrder,1731101466.684428,19293,7,1
3,OrderStatus,1731101466.684556,2860,3,1
2,Payment,1731101466.684981,32033,17,1
2,Payment,1731101466.685524,21735,29,1
3,OrderStatus,1731101466.685829,1449,30,1
3,OrderStatus,1731101466.686579,1386,22,1
2,Payment,1731101466.687287,20152,30,1
1,NewOrder,1731101466.687427,14198,3,1
1,NewOrder,1731101466.687974,18345,22,1
1,NewOrder,1731101466.688083,33770,6,1
1,NewOrder,1731101466.688239,46995,25,1
4,Delivery,1731101466.688995,41238,11,1
1,NewOrder,1731101466.689359,7703,27,1
2,Payment,1731101466.690373,16579,4,1
1,NewOrder,1731101466.690427,5990,13,1
1,NewOrder,1731101466.690784,11491,0,1
2,Payment,1731101466.694079,6408,18,1
2,Payment,1731101466.694407,13637,19,1
1,NewOrder,1731101466.694660,26334,8,1
4,Delivery,1731101466.694927,67381,23,1
5,StockLevel,1731101466.695721,4983,26,1
