Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1731100788.684641,35380,14,1
3,OrderStatus,1731100788.684905,5412,27,1
1,NewOrder,1731100788.685674,20698,24,1
1,NewOrder,1731100788.686411,28809,19,1
1,NewOrder,1731100788.688211,30678,22,1
1,NewOrder,1731100788.689100,12412,30,1
2,Payment,1731100788.690016,33361,28,1
1,NewOrder,1731100788.690330,48231,27,1
2,Payment,1731100788.693999,31076,2,1
2,Payment,1731100788.694253,30782,20,1
1,NewOrder,1731100788.694447,41188,7,1
1,NewOrder,1731100788.694480,15445,23,1
4,Delivery,1731100788.694535,7826,6,1
2,Payment,1731100788.694808,28950,11,1
1,NewOrder,1731100788.695008,19873,25,1
4,Delivery,1731100788.697485,32169,5,1
2,Payment,1731100788.697563,26958,4,1
1,NewOrder,1731100788.701525,24370,30,1
2,Payment,1731100788.702375,21087,6,1
1,NewOrder,1731100788.702549,20157,12,1
4,Delivery,1731100788.703924,17654,16,1
1,NewOrder,1731100788.704998,28209,17,1
2,Payment,1731100788.706287,7584,21,1
1,NewOrder,1731100788.706386,37391,24,1
2,Payment,1731100788.707878,26571,1,1
2,Payment,1731100788.707932,26503,29,1
1,NewOrder,1731100788.707956,19712,31,1
1,NewOrder,1731100788.708508,34861,10,1
2,Payment,1731100788.709575,28159,26,1
4,Delivery,1731100788.709938,31501,23,1
2,Payment,1731100788.711068,26585,15,1
1,NewOrder,1731100788.711322,24160,3,1
5,StockLevel,1731100788.714139,5179,21,1
2,Payment,1731100788.714895,34854,25,1
1,NewOrder,1731100788.715231,29000,19,1
2,Payment,1731100788.715252,17613,18,1
2,Payment,1731100788.718907,35770,22,1
1,NewOrder,1731100788.719334,26449,21,1
1,NewOrder,1731100788.720034,21470,14,1
2,Payment,1731100788.721593,34003,16,1
2,Payment,1731100788.723005,43456,12,1
1,NewOrder,1731100788.723065,25401,8,1
1,NewOrder,1731100788.723093,25926,9,1
3,OrderStatus,1731100788.723390,5226,28,1
2,Payment,1731100788.723479,42823,6,1
2,Payment,1731100788.723558,42292,13,1
2,Payment,1731100788.723667,42347,0,1
4,Delivery,1731100788.723768,17163,11,1
1,NewOrder,1731100788.724535,21885,4,1
2,Payment,1731100788.725088,41687,2,1
1,NewOrder,1731100788.725910,21846,30,1
5,StockLevel,1731100788.726759,3372,20,1
1,NewOrder,1731100788.727683,25899,31,1
2,Payment,1731100788.728631,39139,28,1
2,Payment,1731100788.729668,37860,5,1
2,Payment,1731100788.730145,37587,20,1
2,Payment,1731100788.732880,39205,18,1
2,Payment,1731100788.733221,39244,17,1
2,Payment,1731100788.734449,37844,29,1
2,Payment,1731100788.734471,38078,1,1
1,NewOrder,1731100788.735506,9551,3,1
1,NewOrder,1731100788.735648,24566,7,1
2,Payment,1731100788.737666,38574,15,1
1,NewOrder,1731100788.737743,25222,26,1
1,NewOrder,1731100788.738575,13962,27,1
3,OrderStatus,1731100788.740945,2764,11,1
2,Payment,1731100788.741453,34355,23,1
2,Payment,1731100788.741517,23532,14,1
2,Payment,1731100788.743382,27721,10,1
1,NewOrder,1731100788.743747,15152,11,1
2,Payment,1731100788.743804,34763,24,1
1,NewOrder,1731100788.744244,10053,19,1
1,NewOrder,1731100788.745069,10049,3,1
1,NewOrder,1731100788.745795,9955,21,1
1,NewOrder,1731100788.746433,10381,4,1
1,NewOrder,1731100788.747806,11656,30,1
2,Payment,1731100788.748482,32506,8,1
1,NewOrder,1731100788.749033,11356,9,1
2,Payment,1731100788.749763,28350,25,1
2,Payment,1731100788.752550,28396,27,1
2,Payment,1731100788.753595,25946,31,1
2,Payment,1731100788.754310,26562,19,1
1,NewOrder,1731100788.754690,8827,22,1
2,Payment,1731100788.755127,28257,3,1
1,NewOrder,1731100788.755605,8905,16,1
1,NewOrder,1731100788.755764,15441,21,1
1,NewOrder,1731100788.756825,5523,4,1
2,Payment,1731100788.758913,22693,11,1
2,Payment,1731100788.759474,21274,30,1
2,Payment,1731100788.760227,22099,7,1
2,Payment,1731100788.760400,28805,9,1
1,NewOrder,1731100788.762361,3254,4,1
1,NewOrder,1731100788.762976,4020,26,1
2,Payment,1731100788.763530,17504,22,1
1,NewOrder,1731100788.764522,16297,16,1
1,NewOrder,1731100788.765062,18672,14,1
1,NewOrder,1731100788.765627,19243,4,1
1,NewOrder,1731100788.765861,20584,13,1
3,OrderStatus,1731100788.766029,2712,0,1
2,Payment,1731100788.766314,17891,6,1
2,Payment,1731100788.766475,18775,12,1
1,NewOrder,1731100788.766788,16856,2,1
2,Payment,1731100788.767030,19067,26,1
2,Payment,1731100788.767540,19282,5,1
1,NewOrder,1731100788.767745,21997,20,1
2,Payment,1731100788.767782,17214,28,1
1,NewOrder,1731100788.768754,17632,0,1
1,NewOrder,1731100788.771117,24941,10,1
1,NewOrder,1731100788.771221,31287,21,1
1,NewOrder,1731100788.772099,20531,18,1
2,Payment,1731100788.772304,5547,29,1
2,Payment,1731100788.772474,11127,17,1
2,Payment,1731100788.772557,30511,1,1
1,NewOrder,1731100788.775822,19715,23,1
2,Payment,1731100788.776253,26875,15,1
1,NewOrder,1731100788.777865,25911,29,1
4,Delivery,1731100788.778129,22427,25,1
1,NewOrder,1731100788.778580,26006,24,1
2,Payment,1731100788.779557,28087,31,1
5,StockLevel,1731100788.780762,9517,30,1
2,Payment,1731100788.780833,26617,16,1
5,StockLevel,1731100788.780880,8572,19,1
1,NewOrder,1731100788.780954,30554,27,1
1,NewOrder,1731100788.780994,29440,8,1
2,Payment,1731100788.781039,27301,22,1
1,NewOrder,1731100788.781620,18842,11,1
1,NewOrder,1731100788.782338,17608,7,1
2,Payment,1731100788.783397,17875,3,1
1,NewOrder,1731100788.783612,8714,17,1
2,Payment,1731100788.783650,27116,2,1
1,NewOrder,1731100788.783748,15183,14,1
1,NewOrder,1731100788.784219,8670,6,1
2,Payment,1731100788.784884,34747,4,1
1,NewOrder,1731100788.785006,8471,28,1
2,Payment,1731100788.785266,21670,12,1
2,Payment,1731100788.786110,27367,26,1
2,Payment,1731100788.786399,26585,0,1
1,NewOrder,1731100788.786453,19460,13,1
2,Payment,1731100788.786839,26948,5,1
1,NewOrder,1731100788.789273,23627,9,1
2,Payment,1731100788.789466,30288,19,1
1,NewOrder,1731100788.789755,28139,20,1
1,NewOrder,1731100788.790293,24360,30,1
1,NewOrder,1731100788.792340,10070,17,1
2,Payment,1731100788.792641,20676,18,1
1,NewOrder,1731100788.792898,16936,6,1
2,Payment,1731100788.793491,25209,28,1
1,NewOrder,1731100788.795553,44934,23,1
2,Payment,1731100788.796091,18015,10,1
1,NewOrder,1731100788.798946,32201,14,1
2,Payment,1731100788.799961,16359,7,1
4,Delivery,1731100788.800476,19884,11,1
3,OrderStatus,1731100788.800563,4193,25,1
1,NewOrder,1731100788.801284,17938,3,1
1,NewOrder,1731100788.802424,19392,17,1
3,OrderStatus,1731100788.802522,7972,21,1
2,Payment,1731100788.803087,17256,1,1
2,Payment,1731100788.803141,15921,15,1
2,Payment,1731100788.803788,16261,29,1
2,Payment,1731100788.804599,16203,24,1
2,Payment,1731100788.804767,16667,25,1
2,Payment,1731100788.805926,19756,13,1
1,NewOrder,1731100788.806948,9360,12,1
1,NewOrder,1731100788.807465,17384,16,1
1,NewOrder,1731100788.807677,31535,31,1
5,StockLevel,1731100788.808353,12755,22,1
1,NewOrder,1731100788.809847,17460,6,1
1,NewOrder,1731100788.810448,28343,8,1
1,NewOrder,1731100788.810501,21979,21,1
1,NewOrder,1731100788.810776,14557,2,1
4,Delivery,1731100788.811518,34391,27,1
2,Payment,1731100788.812913,18540,9,1
2,Payment,1731100788.812998,4959,0,1
1,NewOrder,1731100788.813329,13684,18,1
2,Payment,1731100788.813489,17364,26,1
2,Payment,1731100788.813802,18612,5,1
1,NewOrder,1731100788.814118,24182,10,1
2,Payment,1731100788.814667,20008,30,1
2,Payment,1731100788.816322,16161,12,1
4,Delivery,1731100788.816333,38710,7,1
2,Payment,1731100788.817916,6615,20,1
1,NewOrder,1731100788.817965,18185,0,1
2,Payment,1731100788.818723,18490,28,1
2,Payment,1731100788.819074,10944,15,1
2,Payment,1731100788.819231,16485,3,1
2,Payment,1731100788.819642,18795,4,1
2,Payment,1731100788.819782,18172,19,1
2,Payment,1731100788.820059,19748,29,1
1,NewOrder,1731100788.820365,21959,11,1
2,Payment,1731100788.820427,17250,1,1
2,Payment,1731100788.820813,16809,24,1
5,StockLevel,1731100788.821123,3287,22,1
2,Payment,1731100788.821446,16458,25,1
1,NewOrder,1731100788.821829,15232,17,1
1,NewOrder,1731100788.824423,16650,22,1
5,StockLevel,1731100788.824540,4889,20,1
1,NewOrder,1731100788.824857,16139,16,1
1,NewOrder,1731100788.825368,18541,2,1
1,NewOrder,1731100788.825693,16203,13,1
2,Payment,1731100788.827027,16323,18,1
1,NewOrder,1731100788.827321,13674,6,1
1,NewOrder,1731100788.829475,31787,20,1
1,NewOrder,1731100788.830096,13667,15,1
2,Payment,1731100788.830864,10313,26,1
2,Payment,1731100788.831156,19846,14,1
2,Payment,1731100788.831461,15161,9,1
2,Payment,1731100788.832425,15372,5,1
2,Payment,1731100788.832491,16765,12,1
2,Payment,1731100788.832492,15129,21,1
1,NewOrder,1731100788.834687,53547,30,1
1,NewOrder,1731100788.835727,15182,3,1
1,NewOrder,1731100788.836162,19934,0,1
1,NewOrder,1731100788.837072,13517,17,1
2,Payment,1731100788.837220,14575,28,1
1,NewOrder,1731100788.837632,13614,24,1
1,NewOrder,1731100788.837688,12859,1,1
2,Payment,1731100788.837911,13460,25,1
1,NewOrder,1731100788.837958,25192,19,1
2,Payment,1731100788.838309,15171,10,1
2,Payment,1731100788.838446,15200,4,1
5,StockLevel,1731100788.838799,10180,8,1
2,Payment,1731100788.839221,13907,31,1
2,Payment,1731100788.839816,16210,29,1
2,Payment,1731100788.840496,26801,23,1
3,OrderStatus,1731100788.841005,2459,16,1
1,NewOrder,1731100788.841008,20457,6,1
2,Payment,1731100788.841079,24518,22,1
1,NewOrder,1731100788.841183,22252,26,1
1,NewOrder,1731100788.841915,18157,13,1
2,Payment,1731100788.842346,33834,11,1
2,Payment,1731100788.843391,22460,18,1
1,NewOrder,1731100788.843471,20117,16,1
2,Payment,1731100788.843773,21913,15,1
1,NewOrder,1731100788.843916,29226,2,1
2,Payment,1731100788.845921,26981,27,1
2,Payment,1731100788.846628,3951,9,1
2,Payment,1731100788.847626,25473,21,1
1,NewOrder,1731100788.847805,19395,5,1
4,Delivery,1731100788.848986,49825,8,1
5,StockLevel,1731100788.849267,6600,12,1
1,NewOrder,1731100788.850553,22812,1,1
1,NewOrder,1731100788.850582,7555,9,1
1,NewOrder,1731100788.850596,11426,17,1
2,Payment,1731100788.850914,21999,3,1
2,Payment,1731100788.851005,36865,14,1
2,Payment,1731100788.851251,22315,24,1
1,NewOrder,1731100788.851375,9658,25,1
1,NewOrder,1731100788.851801,11367,28,1
2,Payment,1731100788.853136,32873,31,1
1,NewOrder,1731100788.853488,5740,10,1
2,Payment,1731100788.853652,32161,4,1
2,Payment,1731100788.855048,30857,7,1
1,NewOrder,1731100788.855874,14849,12,1
4,Delivery,1731100788.856031,50440,29,1
1,NewOrder,1731100788.856104,25208,0,1
1,NewOrder,1731100788.858145,14420,9,1
1,NewOrder,1731100788.859234,14733,10,1
1,NewOrder,1731100788.860077,12958,13,1
2,Payment,1731100788.861038,4108,25,1
2,Payment,1731100788.861271,26821,20,1
1,NewOrder,1731100788.861469,12695,6,1
1,NewOrder,1731100788.862027,11111,17,1
2,Payment,1731100788.863157,23588,19,1
2,Payment,1731100788.863174,24223,28,1
1,NewOrder,1731100788.863441,10715,26,1
1,NewOrder,1731100788.863592,15564,16,1
1,NewOrder,1731100788.865153,23126,25,1
2,Payment,1731100788.865607,28326,22,1
2,Payment,1731100788.865691,19109,15,1
2,Payment,1731100788.865858,26209,18,1
1,NewOrder,1731100788.867208,12281,5,1
1,NewOrder,1731100788.867304,25748,23,1
1,NewOrder,1731100788.870731,21927,12,1
1,NewOrder,1731100788.872574,8248,9,1
1,NewOrder,1731100788.872908,7552,27,1
5,StockLevel,1731100788.872920,3924,3,1
2,Payment,1731100788.873040,24171,13,1
1,NewOrder,1731100788.873105,17902,21,1
2,Payment,1731100788.873142,23800,17,1
2,Payment,1731100788.873148,20894,2,1
4,Delivery,1731100788.873370,9,1,1
2,Payment,1731100788.873380,17760,1,1
2,Payment,1731100788.873570,22718,24,1
2,Payment,1731100788.873975,23122,10,1
2,Payment,1731100788.874162,23304,26,1
1,NewOrder,1731100788.874171,23504,6,1
1,NewOrder,1731100788.876188,23485,11,1
1,NewOrder,1731100788.876850,15573,3,1
1,NewOrder,1731100788.879164,18236,16,1
2,Payment,1731100788.879494,16867,5,1
5,StockLevel,1731100788.880468,8252,27,1
4,Delivery,1731100788.880827,52573,9,1
3,OrderStatus,1731100788.881320,2003,0,1
1,NewOrder,1731100788.883329,13155,0,1
4,Delivery,1731100788.884807,48092,15,1
2,Payment,1731100788.885820,19620,4,1
4,Delivery,1731100788.885909,19756,7,1
1,NewOrder,1731100788.886016,8216,31,1
1,NewOrder,1731100788.886752,19837,19,1
2,Payment,1731100788.887403,22407,28,1
1,NewOrder,1731100788.887878,35959,14,1
1,NewOrder,1731100788.888097,19690,20,1
2,Payment,1731100788.888241,29999,30,1
5,StockLevel,1731100788.888285,5135,25,1
1,NewOrder,1731100788.888726,35118,27,1
1,NewOrder,1731100788.891015,14602,21,1
2,Payment,1731100788.891145,4428,1,1
2,Payment,1731100788.892074,24813,18,1
3,OrderStatus,1731100788.892428,5404,3,1
2,Payment,1731100788.892664,25444,12,1
1,NewOrder,1731100788.893060,16579,23,1
2,Payment,1731100788.893426,21986,25,1
4,Delivery,1731100788.893940,39288,22,1
1,NewOrder,1731100788.894048,14726,2,1
2,Payment,1731100788.894240,14469,31,1
1,NewOrder,1731100788.895580,7558,1,1
1,NewOrder,1731100788.896297,9347,24,1
1,NewOrder,1731100788.896365,8694,5,1
1,NewOrder,1731100788.896489,20059,0,1
2,Payment,1731100788.896948,17308,17,1
1,NewOrder,1731100788.897101,24566,10,1
1,NewOrder,1731100788.897214,30502,13,1
1,NewOrder,1731100788.897405,8298,16,1
2,Payment,1731100788.897470,25953,26,1
1,NewOrder,1731100788.897680,16718,6,1
2,Payment,1731100788.897869,38956,3,1
2,Payment,1731100788.898819,30087,8,1
1,NewOrder,1731100788.899678,24271,11,1
1,NewOrder,1731100788.903145,16250,1,1
2,Payment,1731100788.905065,15776,5,1
1,NewOrder,1731100788.905446,15691,4,1
2,Payment,1731100788.905621,23734,21,1
1,NewOrder,1731100788.905647,12637,24,1
2,Payment,1731100788.905667,23275,7,1
2,Payment,1731100788.905705,23754,16,1
1,NewOrder,1731100788.906476,15101,29,1
1,NewOrder,1731100788.906593,14194,19,1
2,Payment,1731100788.907793,17408,20,1
5,StockLevel,1731100788.908717,4839,31,1
1,NewOrder,1731100788.908779,18458,2,1
1,NewOrder,1731100788.909646,16841,23,1
1,NewOrder,1731100788.909814,11925,28,1
1,NewOrder,1731100788.913564,15459,31,1
5,StockLevel,1731100788.914273,5745,17,1
5,StockLevel,1731100788.914403,5072,6,1
2,Payment,1731100788.915417,22208,25,1
1,NewOrder,1731100788.916554,18311,0,1
3,OrderStatus,1731100788.916894,2273,18,1
1,NewOrder,1731100788.918115,27366,12,1
1,NewOrder,1731100788.918245,15795,30,1
3,OrderStatus,1731100788.918289,2249,24,1
1,NewOrder,1731100788.919173,13293,18,1
3,OrderStatus,1731100788.919401,2362,1,1
1,NewOrder,1731100788.919480,13047,6,1
1,NewOrder,1731100788.920023,29380,17,1
2,Payment,1731100788.920543,13432,24,1
2,Payment,1731100788.920792,6817,19,1
2,Payment,1731100788.920847,30478,5,1
2,Payment,1731100788.921141,16130,4,1
2,Payment,1731100788.921582,11877,29,1
2,Payment,1731100788.921673,31877,10,1
1,NewOrder,1731100788.921742,11764,28,1
1,NewOrder,1731100788.921765,14817,1,1
1,NewOrder,1731100788.923428,18225,26,1
1,NewOrder,1731100788.923842,13931,14,1
2,Payment,1731100788.923848,30061,27,1
2,Payment,1731100788.923953,35435,11,1
2,Payment,1731100788.925207,28571,20,1
3,OrderStatus,1731100788.926493,2280,23,1
1,NewOrder,1731100788.927245,10724,2,1
2,Payment,1731100788.927614,28025,19,1
1,NewOrder,1731100788.927721,16017,13,1
2,Payment,1731100788.928780,25140,23,1
2,Payment,1731100788.928910,26486,8,1
5,StockLevel,1731100788.928945,3854,7,1
2,Payment,1731100788.929029,26429,31,1
3,OrderStatus,1731100788.929360,1715,21,1
3,OrderStatus,1731100788.929463,1805,16,1
2,Payment,1731100788.931081,26207,21,1
2,Payment,1731100788.931274,26620,16,1
2,Payment,1731100788.932471,24956,18,1
4,Delivery,1731100788.932530,32063,6,1
5,StockLevel,1731100788.932803,3088,7,1
4,Delivery,1731100788.932903,53758,15,1
2,Payment,1731100788.933232,24426,22,1
2,Payment,1731100788.933404,3562,9,1
1,NewOrder,1731100788.933463,16435,29,1
4,Delivery,1731100788.933510,53450,28,1
2,Payment,1731100788.933983,23787,24,1
1,NewOrder,1731100788.934046,25489,30,1
2,Payment,1731100788.934870,25236,0,1
1,NewOrder,1731100788.935898,9406,7,1
1,NewOrder,1731100788.936589,8070,1,1
1,NewOrder,1731100788.936829,15095,3,1
2,Payment,1731100788.936971,16145,9,1
1,NewOrder,1731100788.937275,9642,4,1
3,OrderStatus,1731100788.937631,1999,25,1
2,Payment,1731100788.937779,25574,14,1
2,Payment,1731100788.937973,18892,2,1
5,StockLevel,1731100788.939637,2516,25,1
2,Payment,1731100788.941660,20991,26,1
1,NewOrder,1731100788.942159,7685,25,1
1,NewOrder,1731100788.943745,6110,13,1
2,Payment,1731100788.944665,17797,1,1
2,Payment,1731100788.945310,17575,7,1
4,Delivery,1731100788.945489,55702,12,1
2,Payment,1731100788.946924,15573,4,1
2,Payment,1731100788.949409,18901,17,1
1,NewOrder,1731100788.949848,11565,25,1
2,Payment,1731100788.949861,14008,13,1
2,Payment,1731100788.949901,17827,29,1
2,Payment,1731100788.951331,12093,5,1
2,Payment,1731100788.951932,11728,3,1
1,NewOrder,1731100788.953124,10553,9,1
2,Payment,1731100788.953557,7804,10,1
1,NewOrder,1731100788.953782,10982,20,1
2,Payment,1731100788.953916,15717,27,1
1,NewOrder,1731100788.953924,8599,23,1
5,StockLevel,1731100788.955403,2411,8,1
1,NewOrder,1731100788.955465,12588,31,1
1,NewOrder,1731100788.955643,11283,19,1
2,Payment,1731100788.956870,16742,2,1
2,Payment,1731100788.957293,14789,21,1
2,Payment,1731100788.957434,16159,18,1
2,Payment,1731100788.957663,15994,22,1
1,NewOrder,1731100788.957774,11214,24,1
1,NewOrder,1731100788.957822,15949,8,1
1,NewOrder,1731100788.957898,9893,16,1
1,NewOrder,1731100788.959394,18583,11,1
1,NewOrder,1731100788.959539,13000,30,1
2,Payment,1731100788.960113,13304,0,1
1,NewOrder,1731100788.961367,12198,10,1
1,NewOrder,1731100788.961420,19023,25,1
2,Payment,1731100788.962467,19040,1,1
2,Payment,1731100788.962500,18091,4,1
2,Payment,1731100788.962525,19195,23,1
1,NewOrder,1731100788.962657,23906,26,1
1,NewOrder,1731100788.962889,16689,7,1
5,StockLevel,1731100788.963359,6441,14,1
2,Payment,1731100788.963428,17198,5,1
1,NewOrder,1731100788.963664,14907,3,1
2,Payment,1731100788.963682,17204,9,1
