Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1731100986.341591,49754,13,1
1,NewOrder,1731100986.343455,10223,8,1
5,StockLevel,1731100986.343931,3395,23,1
1,NewOrder,1731100986.344877,12713,29,1
2,Payment,1731100986.347341,46997,23,1
2,Payment,1731100986.348659,43721,27,1
2,Payment,1731100986.349284,44226,26,1
2,Payment,1731100986.350240,42926,1,1
2,Payment,1731100986.354249,42162,8,1
5,StockLevel,1731100986.354613,3120,9,1
1,NewOrder,1731100986.355241,7802,18,1
1,NewOrder,1731100986.355384,16317,17,1
2,Payment,1731100986.356885,36425,28,1
1,NewOrder,1731100986.356978,9211,15,1
1,NewOrder,1731100986.357111,9738,25,1
1,NewOrder,1731100986.357627,10553,29,1
2,Payment,1731100986.357743,36728,9,1
2,Payment,1731100986.358949,33388,11,1
1,NewOrder,1731100986.363061,15034,18,1
2,Payment,1731100986.363560,34021,0,1
3,OrderStatus,1731100986.366216,3449,15,1
1,NewOrder,1731100986.366864,5448,25,1
2,Payment,1731100986.367951,24448,30,1
5,StockLevel,1731100986.368193,2982,29,1
2,Payment,1731100986.369679,26310,15,1
2,Payment,1731100986.371190,24607,29,1
1,NewOrder,1731100986.371722,20387,17,1
1,NewOrder,1731100986.372327,11338,25,1
3,OrderStatus,1731100986.376717,5385,20,1
2,Payment,1731100986.377210,61221,5,1
2,Payment,1731100986.377806,39082,2,1
1,NewOrder,1731100986.378110,24086,18,1
1,NewOrder,1731100986.378906,25040,19,1
1,NewOrder,1731100986.380636,25881,6,1
4,Delivery,1731100986.382117,63589,20,1
1,NewOrder,1731100986.382178,24080,4,1
2,Payment,1731100986.382676,62862,7,1
2,Payment,1731100986.383679,63574,25,1
2,Payment,1731100986.385993,75871,24,1
1,NewOrder,1731100986.386276,35062,12,1
1,NewOrder,1731100986.386486,39204,31,1
1,NewOrder,1731100986.390065,29148,16,1
2,Payment,1731100986.390381,53508,21,1
2,Payment,1731100986.390502,77901,14,1
4,Delivery,1731100986.391361,34718,13,1
5,StockLevel,1731100986.391734,4489,3,1
1,NewOrder,1731100986.392126,48127,17,1
1,NewOrder,1731100986.392350,23185,11,1
2,Payment,1731100986.392396,87664,27,1
5,StockLevel,1731100986.392410,2992,30,1
3,OrderStatus,1731100986.392982,4845,22,1
1,NewOrder,1731100986.393115,14280,10,1
1,NewOrder,1731100986.393175,20154,1,1
2,Payment,1731100986.393322,83651,28,1
1,NewOrder,1731100986.393522,10859,26,1
1,NewOrder,1731100986.394355,14225,23,1
1,NewOrder,1731100986.394482,13477,9,1
2,Payment,1731100986.395418,81804,30,1
1,NewOrder,1731100986.395811,15478,29,1
1,NewOrder,1731100986.396001,18547,15,1
1,NewOrder,1731100986.396236,48128,3,1
1,NewOrder,1731100986.396423,21761,8,1
1,NewOrder,1731100986.397594,48290,0,1
2,Payment,1731100986.397842,84553,22,1
2,Payment,1731100986.402211,78095,18,1
2,Payment,1731100986.403961,79498,19,1
1,NewOrder,1731100986.404394,18781,26,1
2,Payment,1731100986.406333,76740,4,1
1,NewOrder,1731100986.406534,23040,6,1
2,Payment,1731100986.407409,76250,10,1
2,Payment,1731100986.407973,75355,9,1
1,NewOrder,1731100986.408594,13731,23,1
2,Payment,1731100986.411304,72977,29,1
5,StockLevel,1731100986.413345,3221,1,1
1,NewOrder,1731100986.414563,12325,15,1
1,NewOrder,1731100986.415550,29618,11,1
2,Payment,1731100986.416580,63713,1,1
1,NewOrder,1731100986.416905,40265,2,1
1,NewOrder,1731100986.418199,16562,8,1
1,NewOrder,1731100986.419226,12449,16,1
1,NewOrder,1731100986.421352,11481,12,1
1,NewOrder,1731100986.422337,14171,23,1
1,NewOrder,1731100986.423194,15524,26,1
1,NewOrder,1731100986.425705,17627,31,1
2,Payment,1731100986.426089,58034,13,1
1,NewOrder,1731100986.426903,11772,15,1
1,NewOrder,1731100986.429592,10020,6,1
1,NewOrder,1731100986.431692,23549,16,1
1,NewOrder,1731100986.432849,28325,12,1
2,Payment,1731100986.434778,48122,8,1
1,NewOrder,1731100986.436524,10548,23,1
2,Payment,1731100986.438448,44698,5,1
1,NewOrder,1731100986.438688,19708,15,1
1,NewOrder,1731100986.438726,17357,26,1
2,Payment,1731100986.439627,46201,6,1
5,StockLevel,1731100986.440318,2433,17,1
1,NewOrder,1731100986.442767,20712,17,1
1,NewOrder,1731100986.443345,8323,31,1
1,NewOrder,1731100986.443912,10340,21,1
2,Payment,1731100986.444379,42410,3,1
2,Payment,1731100986.445183,39100,11,1
2,Payment,1731100986.445556,28683,7,1
4,Delivery,1731100986.445720,22056,20,1
2,Payment,1731100986.445898,40279,0,1
1,NewOrder,1731100986.447089,19413,23,1
1,NewOrder,1731100986.447286,12852,25,1
3,OrderStatus,1731100986.451685,2876,31,1
2,Payment,1731100986.454277,50282,21,1
5,StockLevel,1731100986.454574,2235,31,1
2,Payment,1731100986.455256,31283,16,1
3,OrderStatus,1731100986.456094,2889,26,1
2,Payment,1731100986.456823,27656,31,1
1,NewOrder,1731100986.457197,7040,2,1
1,NewOrder,1731100986.458412,8370,15,1
2,Payment,1731100986.458998,51193,26,1
1,NewOrder,1731100986.460166,5879,25,1
1,NewOrder,1731100986.461188,6469,12,1
2,Payment,1731100986.461896,20554,24,1
1,NewOrder,1731100986.463494,4702,17,1
2,Payment,1731100986.464253,23026,2,1
1,NewOrder,1731100986.466058,4030,25,1
2,Payment,1731100986.466516,43285,23,1
1,NewOrder,1731100986.466795,5788,15,1
5,StockLevel,1731100986.467670,3263,12,1
2,Payment,1731100986.467786,41688,20,1
1,NewOrder,1731100986.468208,3705,17,1
2,Payment,1731100986.468415,18617,14,1
4,Delivery,1731100986.470100,20186,25,1
5,StockLevel,1731100986.470945,1292,12,1
5,StockLevel,1731100986.471928,1818,17,1
1,NewOrder,1731100986.472247,15240,12,1
5,StockLevel,1731100986.472596,2691,15,1
1,NewOrder,1731100986.473759,14089,17,1
1,NewOrder,1731100986.474252,12045,7,1
1,NewOrder,1731100986.475301,26296,15,1
1,NewOrder,1731100986.476988,33840,28,1
1,NewOrder,1731100986.477234,31449,30,1
2,Payment,1731100986.480076,30335,27,1
3,OrderStatus,1731100986.480305,5163,1,1
3,OrderStatus,1731100986.480321,7374,18,1
2,Payment,1731100986.482412,35710,22,1
1,NewOrder,1731100986.482465,20540,24,1
1,NewOrder,1731100986.482913,20796,8,1
5,StockLevel,1731100986.483085,3524,4,1
2,Payment,1731100986.483154,32767,5,1
2,Payment,1731100986.483341,37113,9,1
1,NewOrder,1731100986.483472,20337,19,1
1,NewOrder,1731100986.483674,21283,10,1
2,Payment,1731100986.484137,33877,13,1
1,NewOrder,1731100986.484296,20332,11,1
4,Delivery,1731100986.484296,30650,29,1
1,NewOrder,1731100986.484490,30717,31,1
1,NewOrder,1731100986.485485,9217,1,1
1,NewOrder,1731100986.485842,6755,6,1
1,NewOrder,1731100986.486189,17513,0,1
1,NewOrder,1731100986.486308,8967,7,1
2,Payment,1731100986.486552,38615,16,1
4,Delivery,1731100986.486618,7023,4,1
1,NewOrder,1731100986.486803,21932,3,1
2,Payment,1731100986.487044,38365,14,1
2,Payment,1731100986.487293,38277,2,1
2,Payment,1731100986.487498,45422,12,1
2,Payment,1731100986.487706,38849,18,1
2,Payment,1731100986.487889,37336,17,1
2,Payment,1731100986.490302,38192,25,1
2,Payment,1731100986.492612,35635,6,1
1,NewOrder,1731100986.493653,6911,4,1
3,OrderStatus,1731100986.494731,2040,1,1
3,OrderStatus,1731100986.495323,3174,7,1
2,Payment,1731100986.496784,31742,1,1
5,StockLevel,1731100986.498509,4468,7,1
4,Delivery,1731100986.500577,24173,4,1
2,Payment,1731100986.501628,27172,15,1
2,Payment,1731100986.502992,24106,7,1
2,Payment,1731100986.503019,24175,24,1
2,Payment,1731100986.503717,21645,0,1
1,NewOrder,1731100986.503723,15135,8,1
1,NewOrder,1731100986.503819,32181,19,1
2,Payment,1731100986.504571,22202,21,1
2,Payment,1731100986.504637,24413,11,1
3,OrderStatus,1731100986.504972,3349,10,1
1,NewOrder,1731100986.508387,6875,10,1
1,NewOrder,1731100986.508696,15114,30,1
2,Payment,1731100986.508741,18315,3,1
2,Payment,1731100986.509487,25005,20,1
2,Payment,1731100986.509816,25518,23,1
5,StockLevel,1731100986.510204,3239,26,1
1,NewOrder,1731100986.510423,14482,27,1
4,Delivery,1731100986.510843,65277,28,1
1,NewOrder,1731100986.513458,33417,26,1
1,NewOrder,1731100986.514960,35514,29,1
2,Payment,1731100986.515218,21536,31,1
2,Payment,1731100986.515275,21072,10,1
2,Payment,1731100986.515933,7988,5,1
2,Payment,1731100986.518029,20694,13,1
1,NewOrder,1731100986.518131,9120,22,1
2,Payment,1731100986.518869,20935,8,1
1,NewOrder,1731100986.520467,7557,9,1
2,Payment,1731100986.523826,23449,30,1
2,Payment,1731100986.523931,8578,5,1
2,Payment,1731100986.524764,18339,4,1
2,Payment,1731100986.524916,25916,27,1
2,Payment,1731100986.525178,28253,16,1
1,NewOrder,1731100986.525233,16043,17,1
1,NewOrder,1731100986.525372,16837,0,1
2,Payment,1731100986.525416,20090,14,1
2,Payment,1731100986.525579,20853,2,1
2,Payment,1731100986.526682,18152,18,1
1,NewOrder,1731100986.526789,36589,21,1
2,Payment,1731100986.527068,17329,3,1
4,Delivery,1731100986.527112,8544,7,1
2,Payment,1731100986.527203,23559,24,1
2,Payment,1731100986.527263,24107,22,1
1,NewOrder,1731100986.528037,20702,9,1
1,NewOrder,1731100986.528262,14761,6,1
1,NewOrder,1731100986.528506,35320,25,1
1,NewOrder,1731100986.528540,18276,1,1
1,NewOrder,1731100986.528812,33177,15,1
3,OrderStatus,1731100986.529061,2646,11,1
5,StockLevel,1731100986.531722,4774,11,1
2,Payment,1731100986.532523,4974,5,1
1,NewOrder,1731100986.532940,33004,12,1
2,Payment,1731100986.534505,18683,20,1
2,Payment,1731100986.535350,31474,23,1
2,Payment,1731100986.535671,42337,7,1
1,NewOrder,1731100986.536012,19513,19,1
5,StockLevel,1731100986.536359,2567,10,1
1,NewOrder,1731100986.536506,15359,11,1
2,Payment,1731100986.536764,41493,31,1
2,Payment,1731100986.537511,4981,5,1
2,Payment,1731100986.538736,39493,13,1
1,NewOrder,1731100986.539000,15027,10,1
2,Payment,1731100986.539818,44824,8,1
1,NewOrder,1731100986.541292,25642,17,1
2,Payment,1731100986.542223,38192,0,1
1,NewOrder,1731100986.542503,33585,5,1
2,Payment,1731100986.543036,39915,6,1
1,NewOrder,1731100986.543112,18524,4,1
1,NewOrder,1731100986.544413,20841,3,1
2,Payment,1731100986.544848,37968,18,1
1,NewOrder,1731100986.545521,16127,14,1
3,OrderStatus,1731100986.546449,2888,2,1
4,Delivery,1731100986.546830,10,1,1
3,OrderStatus,1731100986.546880,2238,26,1
2,Payment,1731100986.546966,36033,1,1
1,NewOrder,1731100986.547288,13682,30,1
2,Payment,1731100986.548755,33371,9,1
2,Payment,1731100986.549152,35060,26,1
1,NewOrder,1731100986.549347,27195,2,1
1,NewOrder,1731100986.550487,13237,29,1
2,Payment,1731100986.550772,31994,24,1
2,Payment,1731100986.550845,31673,27,1
1,NewOrder,1731100986.551380,11812,22,1
1,NewOrder,1731100986.551875,13460,11,1
2,Payment,1731100986.553201,36452,20,1
2,Payment,1731100986.553442,36167,16,1
1,NewOrder,1731100986.554037,29110,10,1
1,NewOrder,1731100986.555537,27119,19,1
2,Payment,1731100986.560982,27803,30,1
5,StockLevel,1731100986.561645,3888,4,1
5,StockLevel,1731100986.561661,2421,14,1
2,Payment,1731100986.561999,27480,15,1
2,Payment,1731100986.563202,27111,22,1
1,NewOrder,1731100986.563390,9802,21,1
2,Payment,1731100986.563733,25503,29,1
1,NewOrder,1731100986.563838,6383,25,1
2,Payment,1731100986.564091,25318,14,1
3,OrderStatus,1731100986.565264,2672,3,1
2,Payment,1731100986.565341,27546,11,1
1,NewOrder,1731100986.565544,14958,4,1
2,Payment,1731100986.565954,11584,12,1
2,Payment,1731100986.566835,23339,23,1
1,NewOrder,1731100986.566941,18056,17,1
2,Payment,1731100986.567946,24435,3,1
1,NewOrder,1731100986.570233,5282,25,1
5,StockLevel,1731100986.573205,2627,21,1
1,NewOrder,1731100986.575528,8037,25,1
2,Payment,1731100986.575841,13202,21,1
1,NewOrder,1731100986.576098,40993,5,1
2,Payment,1731100986.576125,12182,28,1
2,Payment,1731100986.576552,11492,2,1
2,Payment,1731100986.577550,4036,12,1
2,Payment,1731100986.578018,18174,7,1
1,NewOrder,1731100986.578241,23095,13,1
2,Payment,1731100986.578277,17439,31,1
2,Payment,1731100986.580427,17551,0,1
2,Payment,1731100986.580509,15275,4,1
5,StockLevel,1731100986.581598,3082,12,1
2,Payment,1731100986.582136,5416,9,1
1,NewOrder,1731100986.582527,12574,27,1
3,OrderStatus,1731100986.582663,3931,19,1
1,NewOrder,1731100986.582778,15318,24,1
1,NewOrder,1731100986.582823,17717,18,1
2,Payment,1731100986.582958,22143,6,1
1,NewOrder,1731100986.583004,23573,1,1
2,Payment,1731100986.583222,21765,10,1
1,NewOrder,1731100986.583576,14459,25,1
1,NewOrder,1731100986.584255,24997,26,1
2,Payment,1731100986.584652,19771,8,1
2,Payment,1731100986.584685,20260,12,1
2,Payment,1731100986.585062,19789,17,1
1,NewOrder,1731100986.586607,27422,19,1
1,NewOrder,1731100986.587563,9853,9,1
2,Payment,1731100986.588054,7138,2,1
1,NewOrder,1731100986.588317,21668,28,1
3,OrderStatus,1731100986.588796,4569,30,1
1,NewOrder,1731100986.589053,8708,21,1
1,NewOrder,1731100986.589244,17989,29,1
2,Payment,1731100986.589423,11635,14,1
2,Payment,1731100986.589486,18693,15,1
2,Payment,1731100986.589619,16827,16,1
2,Payment,1731100986.589660,17769,20,1
1,NewOrder,1731100986.590186,17867,23,1
2,Payment,1731100986.590324,16784,22,1
1,NewOrder,1731100986.592392,18218,3,1
1,NewOrder,1731100986.592900,30952,11,1
1,NewOrder,1731100986.593375,12714,30,1
1,NewOrder,1731100986.595114,13923,27,1
1,NewOrder,1731100986.595200,10995,2,1
1,NewOrder,1731100986.595727,12147,31,1
1,NewOrder,1731100986.595791,24886,4,1
2,Payment,1731100986.596202,16316,7,1
1,NewOrder,1731100986.597429,13744,9,1
4,Delivery,1731100986.597772,69394,21,1
5,StockLevel,1731100986.597989,3579,0,1
1,NewOrder,1731100986.598041,27960,25,1
2,Payment,1731100986.598100,14876,24,1
2,Payment,1731100986.600551,11874,18,1
2,Payment,1731100986.601070,5078,14,1
2,Payment,1731100986.601345,21801,13,1
1,NewOrder,1731100986.601579,16655,0,1
1,NewOrder,1731100986.604435,12515,8,1
2,Payment,1731100986.604862,18427,17,1
1,NewOrder,1731100986.604951,26009,12,1
2,Payment,1731100986.604992,18245,10,1
2,Payment,1731100986.605113,18596,6,1
1,NewOrder,1731100986.606100,32243,30,1
2,Payment,1731100986.606154,3763,14,1
2,Payment,1731100986.606201,18154,2,1
2,Payment,1731100986.606535,21203,16,1
1,NewOrder,1731100986.606587,13591,1,1
1,NewOrder,1731100986.607117,9187,22,1
2,Payment,1731100986.607244,22351,29,1
2,Payment,1731100986.607541,21170,20,1
2,Payment,1731100986.607884,21765,31,1
2,Payment,1731100986.608064,21297,23,1
2,Payment,1731100986.608189,21307,15,1
1,NewOrder,1731100986.609048,21703,27,1
1,NewOrder,1731100986.609262,28911,26,1
4,Delivery,1731100986.609928,18894,14,1
2,Payment,1731100986.609992,26119,28,1
2,Payment,1731100986.610620,14505,3,1
1,NewOrder,1731100986.611183,15160,9,1
1,NewOrder,1731100986.612434,8872,18,1
1,NewOrder,1731100986.612524,14974,7,1
1,NewOrder,1731100986.612987,23166,24,1
2,Payment,1731100986.614041,21382,19,1
4,Delivery,1731100986.616315,63915,22,1
5,StockLevel,1731100986.616958,1738,8,1
1,NewOrder,1731100986.617104,11976,5,1
2,Payment,1731100986.618246,18795,0,1
1,NewOrder,1731100986.618719,18200,8,1
2,Payment,1731100986.620198,15248,1,1
1,NewOrder,1731100986.620689,10319,4,1
1,NewOrder,1731100986.621317,17367,18,1
3,OrderStatus,1731100986.623158,2316,13,1
2,Payment,1731100986.623245,11538,10,1
2,Payment,1731100986.623294,19558,17,1
2,Payment,1731100986.623719,20641,6,1
2,Payment,1731100986.623859,21205,11,1
5,StockLevel,1731100986.624362,2181,2,1
2,Payment,1731100986.625136,18319,3,1
1,NewOrder,1731100986.625507,11318,13,1
2,Payment,1731100986.626011,19354,25,1
2,Payment,1731100986.626353,18071,9,1
3,OrderStatus,1731100986.626552,2382,2,1
2,Payment,1731100986.627510,16526,7,1
4,Delivery,1731100986.627749,52572,16,1
1,NewOrder,1731100986.628723,15487,20,1
2,Payment,1731100986.628834,34459,14,1
1,NewOrder,1731100986.628942,16618,2,1
1,NewOrder,1731100986.629087,28980,5,1
1,NewOrder,1731100986.629371,15590,23,1
5,StockLevel,1731100986.629503,2694,15,1
2,Payment,1731100986.629606,34351,29,1
1,NewOrder,1731100986.629656,17004,31,1
2,Payment,1731100986.630762,36905,27,1
2,Payment,1731100986.630970,37315,12,1
1,NewOrder,1731100986.631013,13490,4,1
1,NewOrder,1731100986.632210,29924,15,1
3,OrderStatus,1731100986.634796,5398,10,1
1,NewOrder,1731100986.635434,22679,19,1
1,NewOrder,1731100986.635459,15158,1,1
1,NewOrder,1731100986.636120,11467,28,1
1,NewOrder,1731100986.636158,17436,24,1
2,Payment,1731100986.636836,39411,13,1
1,NewOrder,1731100986.636926,38050,8,1
1,NewOrder,1731100986.637048,22136,0,1
2,Payment,1731100986.638184,39324,26,1
1,NewOrder,1731100986.638351,17901,30,1
4,Delivery,1731100986.638693,40805,18,1
3,OrderStatus,1731100986.640205,2493,10,1
1,NewOrder,1731100986.642722,14309,10,1
2,Payment,1731100986.642880,37791,17,1
1,NewOrder,1731100986.643482,24232,3,1
1,NewOrder,1731100986.644049,15969,7,1
1,NewOrder,1731100986.644222,15234,20,1
1,NewOrder,1731100986.644368,30951,6,1
2,Payment,1731100986.644429,36441,9,1
1,NewOrder,1731100986.644508,31970,4,1
4,Delivery,1731100986.644971,81269,23,1
1,NewOrder,1731100986.645071,29333,11,1
1,NewOrder,1731100986.645375,7658,25,1
2,Payment,1731100986.645568,37935,2,1
2,Payment,1731100986.646671,34269,31,1
2,Payment,1731100986.647598,27936,28,1
1,NewOrder,1731100986.650630,8038,1,1
1,NewOrder,1731100986.653044,15470,25,1
2,Payment,1731100986.653602,26660,24,1
1,NewOrder,1731100986.656264,13012,30,1
1,NewOrder,1731100986.657041,11405,10,1
1,NewOrder,1731100986.658076,11447,5,1
2,Payment,1731100986.658118,26745,19,1
3,OrderStatus,1731100986.658680,2613,1,1
2,Payment,1731100986.659194,25863,0,1
2,Payment,1731100986.659465,33034,20,1
1,NewOrder,1731100986.660027,13812,7,1
1,NewOrder,1731100986.661304,17008,1,1
2,Payment,1731100986.662144,24922,15,1
3,OrderStatus,1731100986.663302,2470,14,1
2,Payment,1731100986.663970,20350,29,1
3,OrderStatus,1731100986.665781,1084,14,1
4,Delivery,1731100986.666875,28388,14,1
2,Payment,1731100986.667175,25001,21,1
2,Payment,1731100986.667677,24671,27,1
1,NewOrder,1731100986.667719,15796,3,1
2,Payment,1731100986.668299,20797,12,1
4,Delivery,1731100986.668456,56188,10,1
2,Payment,1731100986.668523,23442,25,1
1,NewOrder,1731100986.669286,7011,30,1
2,Payment,1731100986.669533,24219,5,1
1,NewOrder,1731100986.673850,17696,7,1
2,Payment,1731100986.674413,15438,11,1
2,Payment,1731100986.674987,17036,8,1
3,OrderStatus,1731100986.675329,1969,6,1
1,NewOrder,1731100986.675544,13159,28,1
2,Payment,1731100986.676258,17427,13,1
1,NewOrder,1731100986.676303,31152,30,1
3,OrderStatus,1731100986.676485,2695,4,1
1,NewOrder,1731100986.677309,15323,6,1
1,NewOrder,1731100986.677515,14727,26,1
2,Payment,1731100986.678322,21542,1,1
5,StockLevel,1731100986.679190,4191,4,1
1,NewOrder,1731100986.679506,17048,18,1
2,Payment,1731100986.680239,3554,22,1
1,NewOrder,1731100986.680281,8104,24,1
2,Payment,1731100986.680407,18959,16,1
1,NewOrder,1731100986.680681,21234,17,1
3,OrderStatus,1731100986.680878,2560,9,1
3,OrderStatus,1731100986.680949,2362,31,1
1,NewOrder,1731100986.683324,15310,31,1
1,NewOrder,1731100986.683445,20439,9,1
1,NewOrder,1731100986.683461,22243,4,1
5,StockLevel,1731100986.683512,3503,2,1
2,Payment,1731100986.683521,21205,3,1
2,Payment,1731100986.683802,14758,22,1
1,NewOrder,1731100986.684330,13869,29,1
3,OrderStatus,1731100986.684872,2739,19,1
1,NewOrder,1731100986.685069,15377,0,1
3,OrderStatus,1731100986.687027,2034,2,1
1,NewOrder,1731100986.687072,21519,15,1
2,Payment,1731100986.687622,17336,19,1
2,Payment,1731100986.688396,14629,24,1
1,NewOrder,1731100986.688714,34800,28,1
3,OrderStatus,1731100986.689071,3954,2,1
1,NewOrder,1731100986.689106,10710,12,1
2,Payment,1731100986.689862,19635,11,1
2,Payment,1731100986.691558,19687,7,1
3,OrderStatus,1731100986.691976,4024,25,1
2,Payment,1731100986.692033,17912,8,1
1,NewOrder,1731100986.692184,18395,21,1
2,Payment,1731100986.692252,19812,26,1
2,Payment,1731100986.692355,17037,27,1
5,StockLevel,1731100986.692509,4637,20,1
2,Payment,1731100986.692639,19501,6,1
2,Payment,1731100986.693035,18310,2,1
2,Payment,1731100986.693695,17946,13,1
1,NewOrder,1731100986.693757,15256,5,1
