Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1731101138.852958,127953,1,1
1,NewOrder,1731101138.853660,72722,6,1
3,OrderStatus,1731101138.854988,16429,5,1
1,NewOrder,1731101138.856870,65748,2,1
1,NewOrder,1731101138.857656,119818,4,1
1,NewOrder,1731101138.858976,121925,0,1
4,Delivery,1731101138.860308,42728,7,1
2,Payment,1731101138.861671,159006,9,1
2,Payment,1731101138.862996,157986,10,1
1,NewOrder,1731101138.864335,60189,11,1
1,NewOrder,1731101138.865639,61386,8,1
1,NewOrder,1731101138.867031,84611,12,1
4,Delivery,1731101138.868329,115996,13,1
1,NewOrder,1731101138.869669,69945,14,1
1,NewOrder,1731101138.870994,82610,16,1
5,StockLevel,1731101138.872337,21041,15,1
2,Payment,1731101138.873665,148574,17,1
1,NewOrder,1731101138.874989,46718,18,1
2,Payment,1731101138.876319,147584,19,1
5,StockLevel,1731101138.877662,20720,20,1
5,StockLevel,1731101138.879013,14959,21,1
4,Delivery,1731101138.880326,99145,22,1
1,NewOrder,1731101138.881651,59713,23,1
3,OrderStatus,1731101138.882999,25305,24,1
1,NewOrder,1731101138.884319,87623,25,1
1,NewOrder,1731101138.885647,51599,26,1
2,Payment,1731101138.887001,142879,27,1
2,Payment,1731101138.888391,141684,28,1
1,NewOrder,1731101138.889686,91386,29,1
1,NewOrder,1731101138.890990,63939,30,1
2,Payment,1731101138.892327,136579,31,1
1,NewOrder,1731101138.893668,84246,5,1
2,Payment,1731101138.894990,133907,15,1
1,NewOrder,1731101138.896321,37134,21,1
2,Payment,1731101138.898420,130178,20,1
2,Payment,1731101138.903072,125352,7,1
5,StockLevel,1731101138.908338,5935,24,1
1,NewOrder,1731101138.914295,81854,24,1
2,Payment,1731101138.922652,107432,2,1
1,NewOrder,1731101138.923810,68443,18,1
2,Payment,1731101138.924553,105223,11,1
1,NewOrder,1731101138.926411,22256,6,1
3,OrderStatus,1731101138.927052,7734,8,1
1,NewOrder,1731101138.933481,32338,21,1
5,StockLevel,1731101138.934809,7252,8,1
1,NewOrder,1731101138.937281,16598,26,1
2,Payment,1731101138.939646,90402,14,1
1,NewOrder,1731101138.941404,69767,23,1
1,NewOrder,1731101138.942084,24428,8,1
2,Payment,1731101138.948690,84357,6,1
1,NewOrder,1731101138.950676,29356,3,1
2,Payment,1731101138.951709,67178,12,1
2,Payment,1731101138.953647,73836,16,1
1,NewOrder,1731101138.953904,19038,26,1
2,Payment,1731101138.954970,118457,30,1
5,StockLevel,1731101138.965860,2663,21,1
1,NewOrder,1731101138.966533,16587,8,1
1,NewOrder,1731101138.968543,22888,21,1
1,NewOrder,1731101138.971997,38246,25,1
2,Payment,1731101138.972967,97130,26,1
2,Payment,1731101138.977509,50832,4,1
1,NewOrder,1731101138.977937,24674,5,1
