Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,809.200,20.839,1.601,12.453,19.196,27.505,36.136,41.097,60.823,89.301,0.048
5,1313.000,12.599,1.207,7.156,11.374,17.086,22.309,25.807,34.332,58.453,0.079
10,1052.000,12.851,1.229,4.432,5.965,9.044,13.899,17.746,30.355,1065.882,0.078
15,854.600,17.460,1.214,7.150,11.116,17.051,22.277,25.815,38.228,1018.662,0.057
