Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,842.800,10.083,1.186,4.330,6.228,12.456,22.766,28.697,47.320,102.330,0.099
5,856.600,5.004,1.119,3.292,4.458,5.860,8.638,10.674,16.226,26.202,0.200
10,870.000,5.945,1.081,3.327,4.561,6.024,10.039,13.994,29.272,126.989,0.168
15,869.000,5.516,1.231,3.460,4.674,6.042,9.251,12.566,20.410,62.708,0.181
