Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,35.000,2.842,1.170,1.628,2.065,3.309,4.983,6.530,15.029,15.933,0.352
5,37.800,2.045,0.987,1.390,1.654,2.351,3.457,4.021,6.361,6.712,0.489
10,39.800,2.085,0.981,1.435,1.712,2.342,3.387,4.473,6.351,10.383,0.480
15,35.600,1.709,0.610,1.335,1.481,1.821,2.577,2.899,5.037,5.477,0.585
