Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,3.470,1.810,2.372,2.794,4.195,5.578,6.129,12.914,12.914,0.288
5,19.800,2.790,1.681,2.007,2.229,2.872,4.559,5.304,9.707,9.707,0.358
10,20.800,2.507,1.186,1.845,2.085,2.958,4.140,4.431,5.166,7.126,0.399
15,18.400,2.093,1.127,1.417,1.756,2.452,3.716,4.197,4.378,4.378,0.478
