Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1731101618.949527,22590,29,1
1,NewOrder,1731101618.951145,93460,28,1
1,NewOrder,1731101618.953160,89920,30,1
2,Payment,1731101618.955170,66038,26,1
1,NewOrder,1731101618.957397,95434,31,1
2,Payment,1731101618.959139,59172,25,1
2,Payment,1731101618.961140,62973,24,1
2,Payment,1731101618.963157,60418,23,1
2,Payment,1731101618.965140,56675,22,1
2,Payment,1731101618.967143,54659,21,1
3,OrderStatus,1731101618.969137,12013,20,1
2,Payment,1731101618.971187,42544,19,1
2,Payment,1731101618.973142,60277,18,1
1,NewOrder,1731101618.975308,70159,17,1
1,NewOrder,1731101618.977393,68008,0,1
1,NewOrder,1731101618.980953,65376,16,1
2,Payment,1731101618.981154,55840,15,1
2,Payment,1731101618.983144,51967,14,1
2,Payment,1731101618.985153,50555,13,1
2,Payment,1731101618.987145,47770,12,1
2,Payment,1731101618.989301,44950,11,1
1,NewOrder,1731101618.991149,86817,10,1
1,NewOrder,1731101618.993144,42727,9,1
1,NewOrder,1731101618.995148,44648,8,1
1,NewOrder,1731101618.997140,47527,7,1
1,NewOrder,1731101618.999141,58595,5,1
1,NewOrder,1731101619.001150,43376,6,1
1,NewOrder,1731101619.004745,41939,2,1
2,Payment,1731101619.005142,40157,3,1
2,Payment,1731101619.007143,39695,4,1
2,Payment,1731101619.013275,31871,1,1
4,Delivery,1731101619.013557,68090,20,1
2,Payment,1731101619.013759,33736,19,1
2,Payment,1731101619.017263,26170,29,1
1,NewOrder,1731101619.018345,52937,25,1
2,Payment,1731101619.021243,35309,26,1
1,NewOrder,1731101619.021831,47861,21,1
1,NewOrder,1731101619.024979,65088,22,1
3,OrderStatus,1731101619.025147,6139,23,1
2,Payment,1731101619.028173,27124,24,1
1,NewOrder,1731101619.031311,56152,23,1
1,NewOrder,1731101619.032960,50664,27,1
2,Payment,1731101619.034849,19989,18,1
1,NewOrder,1731101619.035733,26178,13,1
2,Payment,1731101619.038515,25127,12,1
1,NewOrder,1731101619.039140,29180,14,1
1,NewOrder,1731101619.041154,34268,9,1
1,NewOrder,1731101619.044024,31817,11,1
1,NewOrder,1731101619.045166,30281,1,1
1,NewOrder,1731101619.047265,33748,8,1
2,Payment,1731101619.049173,24158,30,1
1,NewOrder,1731101619.051245,14372,29,1
1,NewOrder,1731101619.053201,25482,6,1
2,Payment,1731101619.055148,8136,28,1
1,NewOrder,1731101619.057129,27814,7,1
3,OrderStatus,1731101619.061680,10809,3,1
1,NewOrder,1731101619.061690,32584,15,1
1,NewOrder,1731101619.063141,22100,0,1
2,Payment,1731101619.065602,19026,17,1
1,NewOrder,1731101619.067279,7997,16,1
1,NewOrder,1731101619.069223,22536,2,1
1,NewOrder,1731101619.072516,23982,3,1
1,NewOrder,1731101619.073262,25836,4,1
2,Payment,1731101619.075531,8065,1,1
2,Payment,1731101619.077540,19388,18,1
2,Payment,1731101619.079134,12981,24,1
2,Payment,1731101619.081135,15418,26,1
3,OrderStatus,1731101619.084534,3955,5,1
1,NewOrder,1731101619.085138,13425,13,1
