Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,430.000,20.533,1.433,3.601,5.958,9.311,22.724,41.932,945.679,1026.856,0.049
5,429.000,10.144,1.304,3.040,5.502,13.604,25.404,30.584,52.008,88.390,0.099
10,428.400,5.023,1.230,2.075,3.165,4.741,6.560,9.098,90.983,128.667,0.199
15,431.800,21.959,1.513,3.326,5.740,13.345,25.191,32.354,975.559,1038.048,0.046
