Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,38.000,3.288,1.439,2.081,2.561,3.374,5.607,6.748,15.537,20.712,0.304
5,42.600,3.273,1.122,1.914,2.272,3.124,5.703,9.537,15.845,18.429,0.306
10,38.200,2.174,1.004,1.402,1.698,2.433,3.495,4.613,10.171,11.726,0.460
15,40.600,3.476,1.098,1.849,2.277,3.512,6.171,8.731,17.271,41.611,0.288
