Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1731101444.329155,109406,30,1
1,NewOrder,1731101444.329788,122063,29,1
2,Payment,1731101444.330787,124367,28,1
2,Payment,1731101444.331745,122974,27,1
1,NewOrder,1731101444.332877,97813,26,1
1,NewOrder,1731101444.333838,118209,25,1
1,NewOrder,1731101444.334782,125663,24,1
1,NewOrder,1731101444.335764,115890,23,1
4,Delivery,1731101444.336754,101582,22,1
2,Payment,1731101444.337753,116740,21,1
1,NewOrder,1731101444.338784,52977,20,1
3,OrderStatus,1731101444.339798,17329,19,1
2,Payment,1731101444.340764,101774,18,1
2,Payment,1731101444.341829,109649,17,1
2,Payment,1731101444.342967,123069,16,1
2,Payment,1731101444.343938,122914,15,1
1,NewOrder,1731101444.344791,106155,14,1
2,Payment,1731101444.345771,120004,13,1
5,StockLevel,1731101444.346772,20712,12,1
1,NewOrder,1731101444.347776,70028,8,1
1,NewOrder,1731101444.348790,129286,11,1
2,Payment,1731101444.349776,117007,10,1
1,NewOrder,1731101444.350768,107072,5,1
1,NewOrder,1731101444.351787,138689,4,1
2,Payment,1731101444.352777,113031,9,1
2,Payment,1731101444.354804,112950,6,1
1,NewOrder,1731101444.356153,130388,3,1
2,Payment,1731101444.356175,109296,2,1
1,NewOrder,1731101444.356791,32703,7,1
1,NewOrder,1731101444.357771,78694,0,1
2,Payment,1731101444.358779,105829,1,1
2,Payment,1731101444.359764,106731,19,1
2,Payment,1731101444.367518,94398,12,1
1,NewOrder,1731101444.389535,47998,7,1
2,Payment,1731101444.391795,74319,20,1
1,NewOrder,1731101444.404068,52007,31,1
2,Payment,1731101444.417844,56333,8,1
1,NewOrder,1731101444.430731,26321,26,1
1,NewOrder,1731101444.436507,69037,0,1
2,Payment,1731101444.437558,27744,7,1
2,Payment,1731101444.438373,33890,22,1
2,Payment,1731101444.438602,65907,30,1
1,NewOrder,1731101444.442570,30735,18,1
1,NewOrder,1731101444.451012,58986,14,1
2,Payment,1731101444.451514,9487,17,1
2,Payment,1731101444.451673,19712,23,1
1,NewOrder,1731101444.451875,56881,29,1
1,NewOrder,1731101444.452087,41597,25,1
2,Payment,1731101444.454527,46173,21,1
1,NewOrder,1731101444.454747,54282,27,1
4,Delivery,1731101444.455187,165913,28,1
3,OrderStatus,1731101444.456094,12574,31,1
3,OrderStatus,1731101444.457077,9051,26,1
3,OrderStatus,1731101444.457867,13805,5,1
1,NewOrder,1731101444.460477,31518,24,1
1,NewOrder,1731101444.461021,43945,17,1
1,NewOrder,1731101444.461940,42338,12,1
1,NewOrder,1731101444.464640,36848,1,1
2,Payment,1731101444.465335,45076,7,1
1,NewOrder,1731101444.465503,34915,2,1
1,NewOrder,1731101444.465799,49266,13,1
2,Payment,1731101444.465842,34360,9,1
1,NewOrder,1731101444.466059,50270,16,1
5,StockLevel,1731101444.466136,6061,20,1
2,Payment,1731101444.466139,43911,26,1
2,Payment,1731101444.466514,44218,19,1
1,NewOrder,1731101444.466808,42093,10,1
1,NewOrder,1731101444.466881,45539,15,1
2,Payment,1731101444.467783,41505,6,1
2,Payment,1731101444.468687,42773,31,1
2,Payment,1731101444.471408,39350,23,1
2,Payment,1731101444.471697,64392,5,1
1,NewOrder,1731101444.472500,48236,20,1
2,Payment,1731101444.472519,87091,22,1
4,Delivery,1731101444.473503,148146,18,1
2,Payment,1731101444.474198,83343,8,1
1,NewOrder,1731101444.478114,43921,11,1
1,NewOrder,1731101444.486584,37971,3,1
1,NewOrder,1731101444.490511,43818,4,1
4,Delivery,1731101444.492020,84143,24,1
2,Payment,1731101444.493720,53681,25,1
4,Delivery,1731101444.500229,121940,9,1
1,NewOrder,1731101444.500445,32298,2,1
4,Delivery,1731101444.500720,133894,21,1
2,Payment,1731101444.501512,64244,1,1
1,NewOrder,1731101444.504302,40793,12,1
1,NewOrder,1731101444.504535,27204,30,1
2,Payment,1731101444.504989,59728,17,1
5,StockLevel,1731101444.505565,15537,0,1
1,NewOrder,1731101444.508781,45332,29,1
1,NewOrder,1731101444.509048,37786,27,1
2,Payment,1731101444.509094,63897,10,1
3,OrderStatus,1731101444.509302,6220,6,1
2,Payment,1731101444.510022,61338,14,1
1,NewOrder,1731101444.510072,11631,26,1
1,NewOrder,1731101444.510436,46643,7,1
1,NewOrder,1731101444.510757,42507,19,1
1,NewOrder,1731101444.510779,32970,23,1
2,Payment,1731101444.511483,67879,31,1
1,NewOrder,1731101444.512444,13765,15,1
1,NewOrder,1731101444.515086,56703,13,1
1,NewOrder,1731101444.515719,48830,6,1
2,Payment,1731101444.516358,66145,16,1
1,NewOrder,1731101444.520763,27297,20,1
1,NewOrder,1731101444.521119,11030,0,1
2,Payment,1731101444.521730,62885,26,1
2,Payment,1731101444.522052,56576,11,1
1,NewOrder,1731101444.524580,36157,3,1
2,Payment,1731101444.526228,56903,15,1
1,NewOrder,1731101444.531765,38325,30,1
1,NewOrder,1731101444.532172,12495,0,1
5,StockLevel,1731101444.532764,5792,2,1
1,NewOrder,1731101444.534352,39266,4,1
4,Delivery,1731101444.536110,106473,5,1
2,Payment,1731101444.538582,47070,2,1
1,NewOrder,1731101444.543773,23366,23,1
1,NewOrder,1731101444.544692,47398,0,1
2,Payment,1731101444.545118,41932,12,1
1,NewOrder,1731101444.546852,34341,27,1
2,Payment,1731101444.547422,35659,25,1
1,NewOrder,1731101444.548136,26293,20,1
2,Payment,1731101444.553324,49514,19,1
1,NewOrder,1731101444.554133,47006,29,1
4,Delivery,1731101444.557101,84817,7,1
2,Payment,1731101444.557565,21083,8,1
3,OrderStatus,1731101444.559632,3399,22,1
2,Payment,1731101444.560773,24580,3,1
1,NewOrder,1731101444.563056,34375,22,1
1,NewOrder,1731101444.564572,46030,6,1
2,Payment,1731101444.564763,5946,17,1
2,Payment,1731101444.565777,21953,1,1
1,NewOrder,1731101444.567162,29624,23,1
1,NewOrder,1731101444.570112,24666,30,1
2,Payment,1731101444.570761,11847,17,1
1,NewOrder,1731101444.571381,31143,14,1
4,Delivery,1731101444.571806,70585,13,1
2,Payment,1731101444.573015,22423,10,1
1,NewOrder,1731101444.573642,28320,4,1
2,Payment,1731101444.574453,24102,20,1
1,NewOrder,1731101444.576184,20811,24,1
1,NewOrder,1731101444.578649,24542,11,1
1,NewOrder,1731101444.578673,6695,8,1
1,NewOrder,1731101444.579382,27335,31,1
1,NewOrder,1731101444.581214,23583,27,1
1,NewOrder,1731101444.582524,21009,16,1
1,NewOrder,1731101444.582630,25439,17,1
2,Payment,1731101444.583103,11894,25,1
2,Payment,1731101444.583151,17422,15,1
1,NewOrder,1731101444.584636,23099,26,1
1,NewOrder,1731101444.585379,14272,3,1
2,Payment,1731101444.585389,16302,8,1
1,NewOrder,1731101444.585671,25605,2,1
1,NewOrder,1731101444.587073,60663,12,1
1,NewOrder,1731101444.587751,20986,1,1
1,NewOrder,1731101444.592115,35406,0,1
1,NewOrder,1731101444.595007,30312,30,1
2,Payment,1731101444.595022,5133,25,1
3,OrderStatus,1731101444.595504,6102,10,1
