Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,38.600,17.086,0.005,4.321,9.154,14.858,42.768,75.630,148.146,165.913,0.059
5,47.200,15.428,0.001,6.190,11.366,21.707,34.488,45.676,64.279,91.990,0.065
10,40.200,7.966,0.003,3.285,6.424,9.786,16.458,20.052,27.787,102.765,0.126
15,41.200,13.481,0.003,5.727,10.425,17.789,29.652,38.987,48.936,54.205,0.074
