Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1731100810.175278,1958,27,1
1,NewOrder,1731100810.177280,5226,10,1
2,Payment,1731100810.179278,2160,5,1
5,StockLevel,1731100810.181288,2237,15,1
2,Payment,1731100810.183282,1881,20,1
2,Payment,1731100810.185275,1837,16,1
2,Payment,1731100810.187278,1854,6,1
2,Payment,1731100810.189275,1876,25,1
2,Payment,1731100810.191275,1836,3,1
1,NewOrder,1731100810.193276,2869,9,1
2,Payment,1731100810.195282,2117,19,1
2,Payment,1731100810.197282,1890,28,1
1,NewOrder,1731100810.199278,2610,8,1
1,NewOrder,1731100810.201280,4436,0,1
1,NewOrder,1731100810.203282,4023,23,1
2,Payment,1731100810.205295,2429,4,1
2,Payment,1731100810.207290,2520,2,1
2,Payment,1731100810.209294,2466,18,1
1,NewOrder,1731100810.211359,8090,31,1
2,Payment,1731100810.213312,2285,30,1
1,NewOrder,1731100810.215305,3821,14,1
2,Payment,1731100810.217281,2588,26,1
2,Payment,1731100810.219284,2520,29,1
1,NewOrder,1731100810.221277,3425,21,1
2,Payment,1731100810.223273,2235,7,1
2,Payment,1731100810.225283,2195,12,1
1,NewOrder,1731100810.227275,3505,17,1
2,Payment,1731100810.229274,1885,1,1
1,NewOrder,1731100810.231275,4239,11,1
1,NewOrder,1731100810.233273,4035,13,1
3,OrderStatus,1731100810.235276,1320,22,1
2,Payment,1731100810.237282,1660,24,1
2,Payment,1731100810.239272,1530,27,1
1,NewOrder,1731100810.241271,2930,5,1
2,Payment,1731100810.243273,1914,10,1
2,Payment,1731100810.245278,1810,15,1
1,NewOrder,1731100810.247276,10125,20,1
1,NewOrder,1731100810.249286,2918,16,1
2,Payment,1731100810.251285,1919,6,1
5,StockLevel,1731100810.253279,1471,25,1
1,NewOrder,1731100810.255271,4071,3,1
1,NewOrder,1731100810.257281,3330,9,1
1,NewOrder,1731100810.259280,2268,19,1
1,NewOrder,1731100810.261276,4279,28,1
3,OrderStatus,1731100810.263269,1143,8,1
2,Payment,1731100810.265275,2205,0,1
1,NewOrder,1731100810.267283,4242,23,1
2,Payment,1731100810.269270,1696,4,1
1,NewOrder,1731100810.271273,4580,2,1
3,OrderStatus,1731100810.273270,1385,18,1
1,NewOrder,1731100810.275280,4591,30,1
1,NewOrder,1731100810.277289,4184,14,1
1,NewOrder,1731100810.279275,6416,31,1
1,NewOrder,1731100810.281275,5665,26,1
3,OrderStatus,1731100810.283278,962,29,1
1,NewOrder,1731100810.285279,2654,21,1
4,Delivery,1731100810.287277,2984,7,1
1,NewOrder,1731100810.289276,3341,12,1
2,Payment,1731100810.291277,2051,17,1
2,Payment,1731100810.293280,1815,1,1
2,Payment,1731100810.295279,1835,11,1
2,Payment,1731100810.297271,1924,22,1
2,Payment,1731100810.299270,1649,13,1
1,NewOrder,1731100810.301271,3076,24,1
1,NewOrder,1731100810.303270,3861,27,1
1,NewOrder,1731100810.305270,4569,5,1
2,Payment,1731100810.307280,2268,10,1
1,NewOrder,1731100810.309283,2506,15,1
2,Payment,1731100810.311284,1983,16,1
2,Payment,1731100810.313270,1650,6,1
2,Payment,1731100810.315274,1783,25,1
4,Delivery,1731100810.317276,7039,20,1
1,NewOrder,1731100810.319272,4251,3,1
1,NewOrder,1731100810.321276,3845,9,1
1,NewOrder,1731100810.323275,2596,19,1
2,Payment,1731100810.325275,1942,8,1
1,NewOrder,1731100810.327281,3875,28,1
4,Delivery,1731100810.329270,8,0,1
2,Payment,1731100810.331268,1893,4,1
1,NewOrder,1731100810.333278,3456,23,1
2,Payment,1731100810.335273,1877,18,1
1,NewOrder,1731100810.337273,3470,2,1
2,Payment,1731100810.339272,1900,30,1
1,NewOrder,1731100810.341272,4099,14,1
1,NewOrder,1731100810.343272,3476,29,1
2,Payment,1731100810.345275,3508,31,1
1,NewOrder,1731100810.347276,2768,26,1
2,Payment,1731100810.349274,1766,21,1
1,NewOrder,1731100810.351271,4191,7,1
1,NewOrder,1731100810.353271,2714,12,1
3,OrderStatus,1731100810.355278,943,17,1
3,OrderStatus,1731100810.357275,1172,1,1
2,Payment,1731100810.359272,1918,11,1
2,Payment,1731100810.361271,1697,22,1
1,NewOrder,1731100810.363271,3119,13,1
2,Payment,1731100810.365275,1436,24,1
4,Delivery,1731100810.367272,8458,27,1
2,Payment,1731100810.369270,1438,10,1
1,NewOrder,1731100810.371275,3343,5,1
1,NewOrder,1731100810.373278,4311,15,1
1,NewOrder,1731100810.375276,2594,16,1
1,NewOrder,1731100810.377279,2463,6,1
2,Payment,1731100810.379271,1739,25,1
2,Payment,1731100810.381272,1894,3,1
4,Delivery,1731100810.383272,4857,20,1
2,Payment,1731100810.385270,1961,9,1
2,Payment,1731100810.388137,1446,20,1
2,Payment,1731100810.389285,2001,8,1
1,NewOrder,1731100810.391279,3199,0,1
1,NewOrder,1731100810.393285,4360,28,1
2,Payment,1731100810.395278,2052,4,1
2,Payment,1731100810.397274,1862,23,1
1,NewOrder,1731100810.399269,3489,18,1
1,NewOrder,1731100810.401271,3151,2,1
1,NewOrder,1731100810.403271,3686,30,1
1,NewOrder,1731100810.405283,2338,14,1
1,NewOrder,1731100810.407279,2430,29,1
1,NewOrder,1731100810.409297,2912,31,1
2,Payment,1731100810.411269,1846,26,1
2,Payment,1731100810.413273,1897,21,1
1,NewOrder,1731100810.415282,3599,7,1
1,NewOrder,1731100810.417269,4164,12,1
2,Payment,1731100810.419275,1727,17,1
1,NewOrder,1731100810.421284,3132,1,1
5,StockLevel,1731100810.423276,2401,11,1
5,StockLevel,1731100810.425274,2017,22,1
1,NewOrder,1731100810.427272,2346,13,1
2,Payment,1731100810.429282,1555,24,1
4,Delivery,1731100810.431272,3339,10,1
1,NewOrder,1731100810.433269,3617,5,1
2,Payment,1731100810.435271,2033,27,1
1,NewOrder,1731100810.437278,4005,15,1
2,Payment,1731100810.439272,1690,16,1
1,NewOrder,1731100810.441281,2829,6,1
2,Payment,1731100810.443271,1615,25,1
2,Payment,1731100810.445272,1509,3,1
1,NewOrder,1731100810.447277,3101,9,1
1,NewOrder,1731100810.449282,3447,19,1
1,NewOrder,1731100810.451268,3756,20,1
1,NewOrder,1731100810.453266,3598,8,1
1,NewOrder,1731100810.455272,3058,0,1
1,NewOrder,1731100810.457270,3429,4,1
1,NewOrder,1731100810.459268,3821,28,1
1,NewOrder,1731100810.461288,2542,23,1
2,Payment,1731100810.463272,1560,18,1
2,Payment,1731100810.465286,1572,2,1
2,Payment,1731100810.467296,1324,30,1
2,Payment,1731100810.469281,1646,14,1
2,Payment,1731100810.471275,1778,29,1
1,NewOrder,1731100810.473268,2951,31,1
1,NewOrder,1731100810.475268,3080,26,1
1,NewOrder,1731100810.477271,3405,21,1
1,NewOrder,1731100810.479278,4033,7,1
1,NewOrder,1731100810.481285,3809,17,1
1,NewOrder,1731100810.483276,3142,12,1
2,Payment,1731100810.485268,1619,1,1
5,StockLevel,1731100810.487266,1419,11,1
1,NewOrder,1731100810.489267,2359,22,1
2,Payment,1731100810.491274,1729,13,1
3,OrderStatus,1731100810.493270,856,24,1
3,OrderStatus,1731100810.495267,740,10,1
1,NewOrder,1731100810.497268,3594,5,1
3,OrderStatus,1731100810.499267,802,27,1
2,Payment,1731100810.501268,1529,16,1
3,OrderStatus,1731100810.503265,681,15,1
1,NewOrder,1731100810.505275,2459,6,1
2,Payment,1731100810.507269,1526,25,1
2,Payment,1731100810.509268,1459,3,1
2,Payment,1731100810.511272,1624,9,1
1,NewOrder,1731100810.513272,3741,19,1
1,NewOrder,1731100810.515266,5169,20,1
1,NewOrder,1731100810.517267,3479,8,1
2,Payment,1731100810.519267,1778,0,1
1,NewOrder,1731100810.521278,2804,4,1
1,NewOrder,1731100810.523274,3198,28,1
1,NewOrder,1731100810.525277,3046,23,1
1,NewOrder,1731100810.527274,2370,18,1
2,Payment,1731100810.529267,2084,2,1
2,Payment,1731100810.531270,1479,30,1
4,Delivery,1731100810.533267,5053,14,1
1,NewOrder,1731100810.535272,2711,29,1
2,Payment,1731100810.537268,2223,31,1
2,Payment,1731100810.539271,1812,26,1
2,Payment,1731100810.541269,1460,21,1
2,Payment,1731100810.543274,1646,7,1
5,StockLevel,1731100810.545271,2349,17,1
1,NewOrder,1731100810.547270,3638,12,1
2,Payment,1731100810.549276,2023,1,1
2,Payment,1731100810.551273,1706,11,1
1,NewOrder,1731100810.553266,3254,22,1
1,NewOrder,1731100810.555265,3131,13,1
1,NewOrder,1731100810.557268,3232,24,1
4,Delivery,1731100810.559268,2719,10,1
2,Payment,1731100810.561271,1400,27,1
2,Payment,1731100810.563269,1517,5,1
4,Delivery,1731100810.565276,4266,16,1
2,Payment,1731100810.567266,1684,15,1
1,NewOrder,1731100810.569267,3290,6,1
2,Payment,1731100810.571267,1852,25,1
1,NewOrder,1731100810.573267,2422,3,1
1,NewOrder,1731100810.575282,2617,9,1
2,Payment,1731100810.577268,2084,19,1
1,NewOrder,1731100810.579273,3583,20,1
2,Payment,1731100810.581268,1980,8,1
2,Payment,1731100810.583281,1680,0,1
2,Payment,1731100810.585271,1266,4,1
4,Delivery,1731100810.587268,8721,28,1
1,NewOrder,1731100810.589275,2427,23,1
2,Payment,1731100810.591272,1600,18,1
2,Payment,1731100810.593270,1401,2,1
1,NewOrder,1731100810.595273,2205,30,1
1,NewOrder,1731100810.597269,2653,29,1
1,NewOrder,1731100810.599272,2979,14,1
1,NewOrder,1731100810.601269,3715,31,1
2,Payment,1731100810.603269,1396,26,1
1,NewOrder,1731100810.605267,3238,21,1
1,NewOrder,1731100810.607274,3150,7,1
2,Payment,1731100810.609266,1620,17,1
2,Payment,1731100810.611272,1659,12,1
1,NewOrder,1731100810.613274,3309,1,1
2,Payment,1731100810.615278,1604,11,1
1,NewOrder,1731100810.617273,1785,22,1
2,Payment,1731100810.619268,1607,13,1
1,NewOrder,1731100810.621266,2614,24,1
4,Delivery,1731100810.623265,2390,10,1
1,NewOrder,1731100810.625265,3187,27,1
2,Payment,1731100810.627266,1632,5,1
1,NewOrder,1731100810.629266,2236,15,1
1,NewOrder,1731100810.631273,3242,16,1
3,OrderStatus,1731100810.633266,904,6,1
5,StockLevel,1731100810.635268,1649,25,1
2,Payment,1731100810.637265,1548,3,1
2,Payment,1731100810.639266,1649,9,1
2,Payment,1731100810.641267,1452,19,1
2,Payment,1731100810.643266,1342,20,1
2,Payment,1731100810.645267,1642,8,1
3,OrderStatus,1731100810.647266,1003,0,1
2,Payment,1731100810.649267,1502,4,1
1,NewOrder,1731100810.651277,2924,23,1
2,Payment,1731100810.653270,1637,18,1
1,NewOrder,1731100810.655268,3244,2,1
2,Payment,1731100810.657270,1644,28,1
2,Payment,1731100810.659268,1306,30,1
2,Payment,1731100810.661275,1815,29,1
1,NewOrder,1731100810.663274,2830,14,1
2,Payment,1731100810.665296,1364,26,1
2,Payment,1731100810.667268,1412,31,1
2,Payment,1731100810.669266,1357,21,1
2,Payment,1731100810.671265,1344,7,1
2,Payment,1731100810.673266,1482,17,1
2,Payment,1731100810.675266,1469,12,1
2,Payment,1731100810.677270,1406,1,1
2,Payment,1731100810.679266,1351,11,1
5,StockLevel,1731100810.681266,1585,22,1
1,NewOrder,1731100810.683265,1846,13,1
2,Payment,1731100810.685264,1346,24,1
2,Payment,1731100810.687266,1291,10,1
1,NewOrder,1731100810.689264,2685,27,1
5,StockLevel,1731100810.691265,1562,5,1
2,Payment,1731100810.693265,1327,15,1
1,NewOrder,1731100810.695267,3049,6,1
1,NewOrder,1731100810.697265,3197,16,1
1,NewOrder,1731100810.699266,2803,25,1
3,OrderStatus,1731100810.701266,1297,3,1
4,Delivery,1731100810.703265,3985,9,1
1,NewOrder,1731100810.705265,2437,19,1
1,NewOrder,1731100810.707260,3464,9,1
2,Payment,1731100810.709266,3088,8,1
1,NewOrder,1731100810.711264,3075,0,1
1,NewOrder,1731100810.713265,2606,4,1
2,Payment,1731100810.715266,1702,23,1
1,NewOrder,1731100810.717274,3444,18,1
1,NewOrder,1731100810.719268,2497,2,1
2,Payment,1731100810.721267,1471,28,1
2,Payment,1731100810.723271,1641,30,1
1,NewOrder,1731100810.725295,3572,29,1
2,Payment,1731100810.727269,1990,14,1
1,NewOrder,1731100810.729265,3409,14,1
1,NewOrder,1731100810.731266,3216,31,1
2,Payment,1731100810.733268,1604,21,1
1,NewOrder,1731100810.735266,2737,7,1
2,Payment,1731100810.737272,1469,17,1
1,NewOrder,1731100810.739265,2710,12,1
1,NewOrder,1731100810.741273,2096,1,1
2,Payment,1731100810.743266,1370,11,1
1,NewOrder,1731100810.745264,2971,22,1
1,NewOrder,1731100810.747264,1720,13,1
1,NewOrder,1731100810.749265,2615,24,1
2,Payment,1731100810.751264,1264,10,1
2,Payment,1731100810.753262,1261,27,1
1,NewOrder,1731100810.755265,2427,5,1
1,NewOrder,1731100810.757274,2210,15,1
2,Payment,1731100810.759267,1478,6,1
2,Payment,1731100810.761266,1304,16,1
2,Payment,1731100810.763263,1265,25,1
2,Payment,1731100810.765267,1316,3,1
2,Payment,1731100810.767265,1188,20,1
1,NewOrder,1731100810.769266,2956,19,1
2,Payment,1731100810.771272,1358,9,1
2,Payment,1731100810.773269,1233,8,1
2,Payment,1731100810.775265,1700,0,1
1,NewOrder,1731100810.777265,2060,4,1
1,NewOrder,1731100810.779267,2829,23,1
1,NewOrder,1731100810.781265,2858,18,1
2,Payment,1731100810.783265,1398,2,1
1,NewOrder,1731100810.785265,2691,28,1
1,NewOrder,1731100810.787267,3269,30,1
2,Payment,1731100810.789273,2816,29,1
1,NewOrder,1731100810.791266,2608,26,1
5,StockLevel,1731100810.793268,2526,14,1
2,Payment,1731100810.795267,1416,31,1
1,NewOrder,1731100810.797266,3240,21,1
2,Payment,1731100810.799264,1638,7,1
1,NewOrder,1731100810.801265,3731,17,1
3,OrderStatus,1731100810.803270,1070,12,1
5,StockLevel,1731100810.805267,1959,1,1
1,NewOrder,1731100810.807267,2334,11,1
2,Payment,1731100810.809266,1754,22,1
1,NewOrder,1731100810.811267,2867,13,1
2,Payment,1731100810.813265,1579,24,1
2,Payment,1731100810.815265,1336,10,1
2,Payment,1731100810.817265,1284,27,1
1,NewOrder,1731100810.819265,2147,5,1
1,NewOrder,1731100810.821266,3157,15,1
1,NewOrder,1731100810.823265,2386,6,1
3,OrderStatus,1731100810.825266,820,16,1
1,NewOrder,1731100810.827266,3603,25,1
1,NewOrder,1731100810.829266,3425,3,1
1,NewOrder,1731100810.831264,3635,20,1
2,Payment,1731100810.833267,1306,19,1
2,Payment,1731100810.835266,1313,9,1
1,NewOrder,1731100810.837265,3292,8,1
2,Payment,1731100810.839263,1592,0,1
1,NewOrder,1731100810.841265,3139,4,1
2,Payment,1731100810.843272,1659,23,1
1,NewOrder,1731100810.845270,2164,18,1
1,NewOrder,1731100810.847267,2650,2,1
1,NewOrder,1731100810.849266,2982,28,1
2,Payment,1731100810.851267,1336,30,1
2,Payment,1731100810.853267,1415,29,1
2,Payment,1731100810.855266,1371,26,1
1,NewOrder,1731100810.857266,2762,14,1
1,NewOrder,1731100810.859264,2234,31,1
1,NewOrder,1731100810.861267,2047,21,1
2,Payment,1731100810.863265,1443,7,1
1,NewOrder,1731100810.865264,3295,12,1
2,Payment,1731100810.867271,1693,17,1
1,NewOrder,1731100810.869266,3027,1,1
3,OrderStatus,1731100810.871266,756,11,1
2,Payment,1731100810.873265,1608,22,1
2,Payment,1731100810.875265,1403,13,1
2,Payment,1731100810.877281,1442,24,1
2,Payment,1731100810.879269,1272,10,1
1,NewOrder,1731100810.881267,2235,27,1
2,Payment,1731100810.883266,1410,5,1
1,NewOrder,1731100810.885266,3197,15,1
2,Payment,1731100810.887266,1593,6,1
1,NewOrder,1731100810.889265,3087,16,1
1,NewOrder,1731100810.891264,2042,25,1
3,OrderStatus,1731100810.893266,769,3,1
2,Payment,1731100810.895265,1300,19,1
1,NewOrder,1731100810.897266,2344,20,1
2,Payment,1731100810.899266,1365,9,1
1,NewOrder,1731100810.901265,2563,8,1
1,NewOrder,1731100810.903265,1858,0,1
2,Payment,1731100810.905267,1329,4,1
2,Payment,1731100810.907273,1545,23,1
1,NewOrder,1731100810.909273,2066,18,1
2,Payment,1731100810.911266,1320,2,1
1,NewOrder,1731100810.913266,2714,28,1
1,NewOrder,1731100810.915264,2391,30,1
2,Payment,1731100810.917265,1928,29,1
2,Payment,1731100810.919264,1225,26,1
2,Payment,1731100810.921266,1322,14,1
2,Payment,1731100810.923266,1285,31,1
1,NewOrder,1731100810.925267,3014,21,1
1,NewOrder,1731100810.927265,2920,7,1
1,NewOrder,1731100810.929263,2100,12,1
1,NewOrder,1731100810.931268,2118,17,1
1,NewOrder,1731100810.933265,2401,11,1
1,NewOrder,1731100810.935269,3549,1,1
1,NewOrder,1731100810.937273,4331,22,1
1,NewOrder,1731100810.939263,2757,13,1
2,Payment,1731100810.941265,1311,24,1
2,Payment,1731100810.943264,1249,10,1
2,Payment,1731100810.945265,1443,27,1
1,NewOrder,1731100810.947266,3402,5,1
1,NewOrder,1731100810.949269,2611,15,1
2,Payment,1731100810.951266,1694,6,1
1,NewOrder,1731100810.953266,2602,16,1
1,NewOrder,1731100810.955265,2183,25,1
