Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1731101051.896623,122351,4,1
2,Payment,1731101051.896645,121382,3,1
2,Payment,1731101051.897548,111142,5,1
2,Payment,1731101051.897574,136185,2,1
1,NewOrder,1731101051.897978,50495,0,1
1,NewOrder,1731101051.898415,71541,7,1
4,Delivery,1731101051.898861,46887,6,1
2,Payment,1731101051.899305,135829,8,1
1,NewOrder,1731101051.899748,51536,9,1
1,NewOrder,1731101051.900210,83914,10,1
2,Payment,1731101051.900648,135399,11,1
2,Payment,1731101051.901458,115553,13,1
1,NewOrder,1731101051.901561,54376,12,1
1,NewOrder,1731101051.902495,82729,14,1
1,NewOrder,1731101051.902793,50346,16,1
1,NewOrder,1731101051.902873,51795,15,1
3,OrderStatus,1731101051.903310,25354,18,1
1,NewOrder,1731101051.903753,74594,17,1
5,StockLevel,1731101051.904202,33385,19,1
2,Payment,1731101051.904645,114289,20,1
1,NewOrder,1731101051.905293,49167,21,1
1,NewOrder,1731101051.905540,63190,22,1
5,StockLevel,1731101051.905999,29396,23,1
2,Payment,1731101051.906421,128114,24,1
1,NewOrder,1731101051.906863,54064,25,1
5,StockLevel,1731101051.907307,38636,26,1
4,Delivery,1731101051.907790,90851,27,1
2,Payment,1731101051.908217,108303,28,1
1,NewOrder,1731101051.908675,77628,29,1
1,NewOrder,1731101051.909112,57723,30,1
2,Payment,1731101051.909527,126070,31,1
5,StockLevel,1731101051.928776,11141,18,1
1,NewOrder,1731101051.935433,53821,23,1
1,NewOrder,1731101051.937616,47806,19,1
2,Payment,1731101051.939932,95504,18,1
2,Payment,1731101051.945778,88922,6,1
1,NewOrder,1731101051.945961,42391,26,1
1,NewOrder,1731101051.948508,33697,0,1
2,Payment,1731101051.951313,85355,9,1
4,Delivery,1731101051.953166,43472,16,1
2,Payment,1731101051.954490,81364,21,1
1,NewOrder,1731101051.954685,12698,15,1
1,NewOrder,1731101051.955962,18897,12,1
2,Payment,1731101051.960955,75396,25,1
2,Payment,1731101051.966864,67612,30,1
2,Payment,1731101051.967403,66955,15,1
2,Payment,1731101051.968757,68937,22,1
2,Payment,1731101051.969982,64575,7,1
1,NewOrder,1731101051.974878,8740,12,1
1,NewOrder,1731101051.978375,6012,17,1
1,NewOrder,1731101051.982225,13075,0,1
1,NewOrder,1731101051.983634,18428,12,1
2,Payment,1731101051.984150,51193,10,1
1,NewOrder,1731101051.984401,13218,17,1
1,NewOrder,1731101051.985247,8815,14,1
1,NewOrder,1731101051.985440,34011,19,1
3,OrderStatus,1731101051.986346,3216,29,1
4,Delivery,1731101051.988367,41352,26,1
2,Payment,1731101051.989269,46156,23,1
1,NewOrder,1731101051.989574,30446,29,1
2,Payment,1731101051.994078,42684,14,1
5,StockLevel,1731101051.995315,2840,0,1
2,Payment,1731101051.996653,39392,16,1
2,Payment,1731101051.997632,39488,17,1
1,NewOrder,1731101051.998168,13598,0,1
1,NewOrder,1731101051.998672,22011,27,1
2,Payment,1731101052.002078,36122,12,1
2,Payment,1731101052.008716,6226,5,1
2,Payment,1731101052.011783,33980,0,1
1,NewOrder,1731101052.014957,37223,5,1
5,StockLevel,1731101052.016335,7134,1,1
2,Payment,1731101052.016548,36911,28,1
2,Payment,1731101052.017034,36625,13,1
1,NewOrder,1731101052.018047,30719,3,1
2,Payment,1731101052.018958,35453,20,1
1,NewOrder,1731101052.019003,37351,4,1
1,NewOrder,1731101052.019465,18313,19,1
2,Payment,1731101052.020034,35691,29,1
2,Payment,1731101052.020702,33025,27,1
1,NewOrder,1731101052.023491,29654,1,1
2,Payment,1731101052.029734,20967,26,1
1,NewOrder,1731101052.033788,24685,2,1
1,NewOrder,1731101052.034375,25359,15,1
1,NewOrder,1731101052.034496,56017,30,1
1,NewOrder,1731101052.034564,18709,24,1
2,Payment,1731101052.034576,6278,7,1
